"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP POSITIVE REGULATION OF CYTOKINE PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION"	"PTGS2/KIT/IL6/SPHK1/CLU/SEMA7A/THBS1/F2RL1/SMAD3/POSTN/CD200/RGCC/HMOX1/TNFSF4/TLR3/BCL3/CASP1/PNP/CADM1/HSPA1A/SPON2/CEBPB/C5/SERPINE1/SCAMP5/RORA/PTPN22/LY96/NLRP1/HLA-DPA1/CARD8/P2RX7/BTN3A2/CD36/KCNQ1OT1/PDE4B/CYBA/F2R/ABL1/BTN3A1/EGR1/NFATC4/CD83/ATP6AP2/ISL1/CYP1B1/IL23R/FERMT1/AGT/APP/HSPA1B/RAB1A/EIF2AK3/MAPK13/PRKCZ/IL4R/PLA2R1/TRIM16/BMPR1A/SPTBN1/HEG1/NOD1/CD276/NLRP10/IL33/RIOK3/EBI3/CD274/HK1/IL18/TNFRSF14/DDIT3/TRIM56/BRCA1/IRF4/MMP12/PELI1/MMP8/ADORA2B/IL1A/IL7/B2M/CD74/HGF/SRC/PQBP1/AKAP12/HTR2B/RAD21/MBP/ADAM8/LAMTOR5/HMGB2/ZBTB7B/MDK/GATA3/IRF3/HLA-E/NMB/GPRC5B/ARRDC4/TRAF3/ZFPM1/IL16/ZP3/TSLP/TRAF6/TRIM32/MAPK11/ADRA2A/OAS1/OAS3/F3/EREG/POLR3A/TICAM1/RAB2B/IL27RA/FLOT1/RIPK2/ARHGEF2/IL12RB2/DRD2/SELENOK/POLR3B/IL6R/HIF1A/WNT5A/CD55/OAS2/TRPV4/IL1RAP/HLA-F/TRIM6/IL1RL2/SETD2/FRMD8/IL1B/POLR3G/IL1RL1/S100A13/SORL1/CD160/IL15/RSAD2/DENND1B/POU2F2/RIGI/C3/SETD4/IL17RC/IL17RA/SIRT1/PDE4D/RPS3/TANK/PLCB1/HYAL2/TWIST1/ISG15/TOMM70/RFTN1/CHI3L1/CEBPG/DHX9/TGFB1/RASGRP1/NR4A3/BCL10/HPSE/CD34/STAT3/TLR1/CAMK4/TXK/RAB7B/TNFRSF8/TLR6/NOX5/CD81/CCBE1/PTPRC/CD46/IL12A/FZD5/AFAP1L2/IL23A/POLR3D/ARFGEF2/PRKD2/STOML2/POLR3C/TRAF2/TMEM106A/HLA-A/LUM/CCDC88B/TMF1/RBM47/PTPRJ/HDAC2/NLRP3/LGALS9/TRIM65/IL1R1/C1QTNF3/IRAK3/MCOLN2/ROCK2/PIK3CD/PIBF1/ANXA1/TLR4/MYD88/GATA6/CSF2/IL17B/MAVS/PTGER4/AKIRIN2/RIPK1/TYK2/ZCCHC3/FOXP1/KAT2A/SCRIB/STING1/FADD/IRF1/MAP3K7/CSF1R/IFIH1/HRAS/TMED10/STMP1/ZBTB20/XIAP/IRAK1/HSPB1/PARK7/IFI16/RARA/ZNF580/LACC1/XBP1/HILPDA/UNC93B1/RAET1G/WNT11/STAT5B/PTPN11/IFNGR1/TRIM27/NOX1/CD58/IRF5/C3AR1/HSPD1/TBK1/LRRK2/PSEN1/FCER1G/ATF4/FGR/PYCARD/STAT1/MALT1/CCR7/ATF2/SERPINB7/EIF2AK2/DDX1/AGPAT1/C5AR1/ARID5A/CD14/IL6ST/CASP8/CD226/SULF1/GSDMD/DHX33/CARD9/ARNT/LAPTM5/G3BP1/CD40/PANX1/AGER/JAK2/CGAS/GPSM3/SLC7A5/NAIP/TIRAP/HLA-DPB1/UCN/SPHK2/RELA/GLMN/IL17D/RUNX1/ADAM17/FOXP3/MAPK9/SOD1/TICAM2/DDX3X/CYRIB/TNXB/TLR5/HLA-G/HMGB1/SLC11A1/RNF135/MAPK14/LURAP1/AGPAT2/SULF2/CD4/GAPDH/PANX2/MIR27B/APPL1/IRF7/POLR3F/DHX36/PHB1/DDT/KPNA6/EPHB2/MAPKAPK2/DHX58/HSP90AA1/IL20RB/CHUK/PIK3R1/TUSC2/DDX21/ZC3HAV1/MYB/PTAFR/IKBKE/TBX21/CRTAM/FLT4/TNF/GBP5/CX3CL1/PLA2G3/WNT3A/GARIN5A/TLR7/MEFV/XCL1/PLA2G1B/GATA4/LTB/AIRE/LTA/PRKCQ/CCL3/CD6/NLRC4/HAVCR2/INAVA/USP50/ELANE/NFAM1/LEP/BTK/SERPINF2/NR1H4/IL12B/IL18R1/TRIM15/CARD11"	"2/111"	"375/21934"	0.569049215329525	"AGT/IL16"	2	377	1.05388588588589	0.727304963066383
"GOBP POSITIVE REGULATION OF CYTOSKELETON ORGANIZATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION"	"GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION"	"F2RL1/SMAD3/RGCC/CRACD/VPS4B/WASHC2C/HSPA1A/WASF3/PLXNA3/P2RX7/ARHGEF10/CARMIL2/PDE4DIP/ABL1/GRB2/CDK5RAP2/HSPA1B/FCHSD1/SYNPO2L/PSRC1/CDKN1B/NRP1/PROX1/FCHSD2/CARMIL1/SNX9/CCL26/SCIN/SLAIN2/BIN1/CDC42EP4/ABI2/ARHGEF5/SORBS3/BAIAP2/GPR65/WHAMM/S100A10/TPM1/MAPT/GPSM2/CCDC88A/FLNA/MTSS1/KATNB1/GSN/DYNC1H1/CENPJ/BAIAP2L1/SFRP1/PRKD1/TRPV4/MTOR/CDK5R1/TOGARAM1/PTK2B/NES/PDXP/TENM1/ACTN2/LPAR1/FES/NUP62/CTTN/SDC4/BRAF/RPS3/STMN2/KIRREL1/BRK1/ARL2/PLEK/ITGB1BP1/SYNPO2/EDN1/PXN/RICTOR/RAC1/MAPRE1/FERMT2/MYOC/CKAP5/WASF2/LIMCH1/TGFB3/NCKAP1/PPP1R35/FMN1/MAGEL2/ADD3/SASS6/CEP295/MET/DCTN1/TESK1/PLK4/TACR1/ROCK2/NUMA1/ARF6/SPAST/SPAG5/LIMK1/MYLK3/PFDN2/SWAP70/OCLN/PFN1/MLST8/FHOD1/RAPGEF3/NAV3/CDC42EP3/VASP/SEMA5A/BAIAP2L2/WNT11/CD47/TRIM27/DRG1/RHOA/PYCARD/CCR7/DLG1/PFN2/CFL2/SYNPO/CCN2/NF2/NCK2/EVL/EPHA1/CEP120/CDC42EP1/ARPC2/GIT1/CYFIP1/TGFBR1/CDC42/PPM1F/WNT4/WDR1/STIL/DSTN/KATNBL1/PPM1E/PRKCE/AKAP9/MAP1B/FER/NCK1/PAK1/ANKRD53/C15orf62/CLASP1/CLIP1/CDC42EP5/WASF1/RHOC/ARHGEF10L/MECP2/LMOD1/BAG4/CX3CL1/SLAIN1/NCKAP1L/APOA1/MAPK15/CSF3/CAV3/SERPINF2"	"1/112"	"170/22139"	0.579901774604608	"NCKAP1L"	1	171	1.16276260504202	0.732457298351378
"GOBP POSITIVE REGULATION OF DEFENSE RESPONSE"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE"	"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE"	"PTGS2/TNFSF18/PTGER3/IL6/COLEC12/CCN4/PAK3/F2RL1/PENK/PRKDC/TNFSF4/TLR3/CTSC/FABP4/CASP1/CADM1/SNCA/CYLD/HSPA1A/GRP/LYN/CEBPB/SERPINE1/GRN/CTSS/PTPN22/LY96/NLRP1/CARD8/MATR3/CD36/PARP9/CYBA/MAP2K6/GBP2/PSPC1/AGT/APP/LGR4/HSPA1B/PVR/SLC15A3/IRAK2/MEF2C/MAPK13/RNF185/TNIP1/NOD1/NAGLU/NAGK/PDPK1/TNIP3/NLRP10/TNFAIP3/TAFA3/IL33/RIOK3/NMI/ATAT1/SIN3A/RPS6KA3/IL18/AGTR1/TRIM56/COLEC11/LDLR/IRF4/MMP12/PELI1/COLEC10/MMP8/ADORA2B/CCL5/ALPK1/TRADD/GPR4/TSPAN6/SRC/LAMP1/PQBP1/MMRN2/MARK4/ADAM8/CASP6/HMGB2/RAB11FIP2/RTN4/GRAMD4/MDK/NINJ1/IRF3/FCGR1A/OSMR/HLA-E/GPRC5B/NPAS2/GPR108/IRAK4/TRAF3/TRIM62/OPTN/IL16/ZP3/TSLP/TRAF6/NR1H3/XRCC6/IFI35/OAS1/OAS3/EREG/TICAM1/FLOT1/FBXL2/RIPK2/DDX60/PDE2A/NFKBIA/PRKD1/MAPKAPK3/POLR3B/TYRO3/WNT5A/TRPV4/HLA-F/SIRT2/TRIM6/NEAT1/IL1B/TRIM3/POLR3G/IL1RL1/SLC15A4/EMILIN2/LRCH4/PPP2CA/CD160/IL15/RSAD2/ARRB2/RIGI/C3/PJA2/BIRC2/SETD4/GRPR/CEBPA/RAET1E/IL17RA/ECSIT/CASP4/MAPK3/IPO5/HYAL2/NOP53/ETS1/TOMM70/RPS19/RFTN1/ZDHHC5/DHX9/MAPK8/TGFB1/RASGRP1/BCL10/USP15/PYHIN1/TLR1/TXK/RAB7B/TLR6/CD81/IL12A/DAB2IP/CPTP/TRIM5/IL23A/PAK2/GPATCH3/POLR3D/FYN/PHB2/ZNRF1/POLR3C/KCNJ8/TRIL/NONO/RBM47/RNF31/NLRP3/LGALS9/ZNFX1/ZDHHC12/CLPB/IRAK3/KARS1/NAPEPLD/EMILIN1/AP3B1/ERBIN/CREBBP/PLSCR1/NPLOC4/PTPRS/TLR4/MYD88/HEXIM1/MAVS/PTGER4/AKIRIN2/RIPK1/NECTIN2/ZCCHC3/LGALS1/STING1/FADD/IRF1/VAMP8/MED1/MAP3K7/IFNB1/CSNK1A1/SEC14L1/IFIH1/SCARA3/STMP1/NLRC3/XIAP/IRAK1/SFPQ/ABCC1/ANKRD17/PARK7/IFI16/LACC1/TNIP2/NLRC5/UNC93B1/PDCD4/RAET1G/STAT5B/HSPA8/OASL/CD47/SLC15A2/HSPD1/TBK1/LRRK2/XRCC5/BRCC3/TRIM41/PYCARD/LRRC14/CAMK2N1/CCR7/SNX4/ESR1/NUPR1/TIFA/EIF2AK2/PUM1/AP1G1/UBQLN1/C1QBP/LRSAM1/CD14/IL6ST/CD226/NFKBIZ/TRIM11/GSDMD/DHX33/MGST2/CARD9/NR1D1/NEK7/LRRC19/CD40/TARBP2/HPX/CGAS/GPSM3/NAIP/OTULIN/UFD1/TMEM126A/TIRAP/UBE2K/UCN/ITCH/RELA/SARM1/TKFC/TNFRSF1A/FOSL1/TICAM2/DDX3X/NFKBIL1/RNF125/PRKCE/TLR5/HLA-G/HMGB1/WDFY1/RNF135/BIRC3/USP27X/FEM1A/CACTIN/APPL1/IRF7/POLR3F/PHB1/IKBKB/EP300/DDT/PAK1/LSM14A/MAPKAPK2/OTUD4/DHX58/TRIM25/LAG3/HSP90AA1/EPG5/CHUK/APPL2/CLOCK/LGALS2/FLOT2/CAV1/PIK3R1/MFHAS1/PUM2/GPS2/GFI1/RBM14/IKBKE/NLRX1/TNFRSF11A/C2CD4A/CRTAM/NLRP6/CNR1/C2CD4B/TRIM31/VAV1/TNF/GBP5/CX3CL1/SLC46A2/PLA2G3/KLRD1/PIK3AP1/TLR7/SMPDL3B/MEFV/CD1D/IRGM/LTA/FCN3/TTBK1/CCL3/BPIFB1/USP29/S100A14/NLRC4/ALOX5AP/HAVCR2/INAVA/USP50/LTF/BTK/SH2D1B/NR1H4/IL12B/TRIM15"	"2/111"	"375/21934"	0.569049215329525	"AGT/IL16"	2	377	1.05388588588589	0.727304963066383
"GOBP POSITIVE REGULATION OF DENDRITIC SPINE DEVELOPMENT"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT"	"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT"	"C21orf91/NEURL1/SHANK1/LRP8/DLG5/CAMK2B/APOE/BAIAP2/CPEB3/NLGN2/MAPK6/LPAR1/CAPRIN2/STAU2/SHANK3/ZMYND8/LLPH/DBN1/PAFAH1B1/ITPKA/CAPRIN1/PSEN1/CDKL5/CAMK1/NLGN1/MAPKAPK5/FOXO6/DHX36/EEF2K/EPHB2/RELN/TIAM1/EIF4G2/FMR1/MECP2/CUX2/GPRASP3"	"1/112"	"36/22273"	0.170631507248286	"APOE"	1	37	5.52405753968254	0.521402521749598
"GOBP POSITIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY"	"GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY"	"TNFSF18/KIT/IL6/WNT2/SPHK1/CLU/PPIA/SMAD3/CD200/RGCC/HIPK2/HSPA1A/TSSK4/CD36/RPS6KA5/BEX1/TRAF1/ERC1/RTKN2/ROR1/TERF2IP/AGT/APP/HSPA1B/IRAK2/PRKCZ/PPARGC1B/NOD1/PPARG/LRP8/IL18/DDIT3/TRAF5/RIPK3/JMY/TRADD/FZD1/ARHGEF5/ADAM8/LAMTOR5/TRIM14/ANXA3/MTPN/CAMK1D/RIPK4/TRIM58/PTEN/TRIM62/LRP6/HDAC5/TRAF6/TRIM52/TRIM32/UBE2V1/FANK1/TICAM1/TRIM22/FLOT1/RIPK2/ZC4H2/ARHGEF2/TAF1/PRKD1/FZD4/WNT5A/IL1RAP/TRIM6/ZIC2/IL1B/ALK/AR/OPRD1/RIGI/SMO/RNF25/RPS3/HDAC4/DVL2/CFLAR/CIB1/CTNNB1/CEBPG/DHX9/TGFB1/EDN1/BCL10/MTDH/PIDD1/ANKRD42/CARD14/RHEBL1/PSMA6/STAT3/TCF3/RAB7B/EDA2R/TLR6/PRKCI/SMARCA4/TRIM5/MYOCD/PHB2/PRKD2/TRAF2/SMARCB1/PRKCH/TRIM26/RNF31/PPARGC1A/NLRP3/LGALS9/ZBTB7A/RBCK1/IRAK3/EPHA5/CAMK2A/RPS6KA4/TFRC/TLR4/MYD88/TFDP1/MAVS/SLCO3A1/RIPK1/BMP2/MBTPS2/STING1/TP53BP1/HSF1/RNF220/MID2/IRAK1/PARK7/DDR2/TRIM27/CRTC1/TRIM8/IKBKG/STK3/PYCARD/CARD16/MALT1/PRDX3/TRIM68/ATF2/PLPP3/ESR1/EIF2AK2/DDRGK1/UBE2N/CRTC3/STK36/AKT1/DHX33/COPS5/CARD9/CD40/AGER/PPRC1/TIRAP/RELA/FOXA1/TRIM38/ADCY1/TICAM2/TRIM21/TRIM13/FZD2/FER/JUP/IKBKB/EP300/RELN/TRIM25/NPM1/TRIM37/CHUK/CLOCK/FLOT2/ARID5B/CAV1/HCLS1/SRF/CRTC2/MAP3K13/BUD31/CAPN3/IKBKE/TNFRSF11A/NTRK1/SHH/NEUROG2/WNT1/ADCY8/NKX6-1/TRIM31/EDA/TNF/PRKCB/CX3CL1/RFPL4A/CX3CR1/NHLH2/NEUROD2/PLA2G1B/PRKCQ/LPAR5/NLRC4/CSF3/ESR2/NFAM1/LTF/BTK/NTS/IL18R1/TRIM15/CARD11"	"1/112"	"216/22093"	0.667696692592572	"AGT"	1	217	0.91323578042328	0.773921166414118
"GOBP POSITIVE REGULATION OF ENDOCYTOSIS"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS"	"GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS"	"GREM1/PCSK9/CLU/F2RL1/CCL2/SNCA/RAB31/ITGA2/GATA2/IL15RA/SERPINE1/SFTPD/CD36/CD151/CYBA/PPP3CC/AXL/ANGPT1/SCYL2/COLEC11/C4A/COLEC10/B2M/SMPD1/BIN1/RAB27A/PICK1/APOE/CD63/TOR1A/CAMK1D/FCGR1A/BICD1/RAB21/GAS6/FLOT1/NTF3/SYNE1/DRD2/TSG101/WNT5A/APLN/CLIP3/IL1B/TBC1D5/SFRP4/TUB/IL15/ARRB2/SIRPA/C3/PPT1/ANXA2/WASL/HIP1/LMAN2/PTPRC/VEGFA/CBLL1/ATAD1/BCR/PTPRJ/GPC3/AP2M1/DGKD/DLL1/TULP1/ARRB1/ANKFY1/HNRNPK/DOCK2/SGIP1/CD47/LRRK2/FCER1G/INSR/VPS28/PYCARD/LDLRAP1/CD14/TFR2/MAGI2/PPP3CA/CLN3/LRP1/C4B/PTX3/MERTK/DAB2/SIRPB1/NLGN1/CDC42/AHI1/LYAR/ANO6/HFE/CBL/SOD1/CALR/EGF/SLC11A1/ABCA7/APPL1/EEF2K/MYO18A/APPL2/FMR1/DTNBP1/MIB1/NEDD4L/AP2A1/C2/VTN/ABCA13/TNF/TF/WNT3A/NCKAP1L/APOA1/CALY/SELE/FCN3/CAV3/BTK/CFP/IL2RB"	"2/111"	"124/22185"	0.13289121611532	"NCKAP1L/APOE"	2	126	3.22362685265911	0.516996248033809
"GOBP POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION"	"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION"	"PTGS2/THBS1/ATOH8/HMOX1/FOXC2/GATA2/MAP2K3/RHOJ/TEK/GRN/LGMN/ABL1/NUS1/SP1/AGT/FGF1/SRPX2/RHOB/ANGPT1/NRP1/SASH1/PDPK1/PROX1/JCAD/EMC10/ANXA3/GATA3/VEGFC/FGF2/TMSB4X/FGF18/PRKD1/PIK3C2A/HDAC7/HIF1A/WNT5A/PTK2B/GFUS/KDR/P2RX4/SIRT1/CIB1/ETS1/HDAC9/ITGB1BP1/TGFB1/SCARB1/EDN1/RAC1/PIK3CB/AAMP/CCBE1/BCAS3/VEGFA/AKT3/RRAS/PRKD2/MET/GPI/NFE2L2/PRKCA/ROCK2/PIK3CD/ADGRA2/ANXA1/PDCD6/FOXP1/STAT5A/HSPB1/ZNF580/SEMA5A/ITGB3/NRP2/PLK2/PLPP3/ATP5F1A/BCAR1/AKT1/GPLD1/NOS3/CD40/ATP5F1B/SPARC/ADAM17/CALR/EGF/MAP3K3/HMGB1/MAPK14/FGFR1/PLCG1/RIN2/MIR27B/ZC3H12A/MIR199A1/FLT4/PDGFB/FUT1/ANGPT4/SMOC2/FGF16"	"1/112"	"100/22209"	0.400368634743446	"AGT"	1	101	1.98294642857143	0.641070273109771
"GOBP POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"PTGS2/HBEGF/THBS1/ATOH8/HMOX1/FGF10/ENPP2/FOXC2/ITGA2/GATA2/MAP2K3/RHOJ/TEK/GRN/SOX9/GLIPR2/LGMN/ABL1/NUS1/SP1/AGT/HDAC6/FGF1/CTSH/SRPX2/RHOB/ANGPT1/NRP1/SASH1/PDPK1/PROX1/JCAD/SRC/EMC10/RTN4/ANXA3/GATA3/CAPN7/VEGFC/FGF2/TMSB4X/HAS2/FGF18/PRKD1/PIK3C2A/HDAC7/HIF1A/WNT5A/MTOR/PTK2B/GFUS/KDR/P2RX4/ADAM9/EPB41L5/SIRT1/RAB11A/CIB1/ETS1/HDAC9/ITGB1BP1/TGFB1/SCARB1/EDN1/RAC1/TGFB2/PIK3CB/AAMP/CCBE1/BCAS3/VEGFA/AKT3/RRAS/PRKD2/MET/GPI/TACR1/BMPR2/NFE2L2/DOCK5/PRKCA/ROCK2/PIK3CD/MAPRE2/ARF6/ADGRA2/ANXA1/PDCD6/RREB1/FOXP1/ARHGAP5/PFN1/CLASP2/STAT5A/HSPB1/ZNF580/SEMA5A/ITGB3/NRP2/PLK2/EPB41L4B/PTK2/PLPP3/ATP5F1A/BCAR1/IRS2/DOCK1/AKT1/GPLD1/NOS3/CD40/ATP5F1B/PPM1F/SPARC/ADAM17/FGF7/CALR/EGF/TGFBR2/PRKCE/MAP3K3/HMGB1/MAPK14/FGFR1/PLCG1/RIN2/MIR27B/ZC3H12A/CLASP1/MMP9/HYAL1/IQSEC1/MIR199A1/MAP4K4/ITGA3/FLT4/PDGFB/FUT1/ANGPT4/SMOC2/INSL3/FGF16"	"1/112"	"141/22168"	0.513109931661933	"AGT"	1	142	1.40374873353597	0.700286653211849
"GOBP POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"IL6/PDPN/SMAD3/RGCC/BMP4/SNAI1/GLIPR2/OLFM1/BAMBI/AGT/TGFB1I1/GCNT2/BCL9L/ADAM8/MDK/BMP7/EZH2/SDCBP/MAD2L2/MTOR/IL1B/SMAD4/TWIST1/CTNNB1/TGFB1/TGFB2/FERMT2/ACVR1/TGFB3/HDAC2/TCF7L2/JAG1/LOXL2/WWTR1/BMP2/FOXC1/SMAD2/AXIN2/PTK2/ENG/NOTCH1/EMP2/DAB2/COL1A1/TGFBR1/LEF1/TGFBR2/TNXB/TIAM1/ZNF703/ALX1/TBX20"	"1/112"	"51/22258"	0.231278583172777	"AGT"	1	52	3.89670868347339	0.542636675773417
"GOBP POSITIVE REGULATION OF ERBB SIGNALING PATHWAY"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY"	"GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY"	"SPRY2/HIP1R/RALA/AGT/RBPJ/RALB/RTN4/HAP1/CCDC88A/PLAUR/NEU3/NUP62/HIP1/PDE6G/AFAP1L2/SHKBP1/DGKD/GPER1/PTK6/CNOT9/SOS1/BCAR3/CBL/MMP9/FAM83B"	"1/112"	"24/22285"	0.118718959106466	"AGT"	1	25	8.29055059523809	0.51442749277187
"GOBP POSITIVE REGULATION OF ERK1 AND ERK2 CASCADE"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE"	"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE"	"SPRY2/SEMA7A/F2RL1/FGF10/CCL2/RAP1B/CCL7/INHBA/HAND2/TNFAIP8L3/GPNMB/NOX4/TEK/BMP4/ACTA2/FGFR3/PTPN22/CD36/PDGFD/GLIPR2/F2R/ABL1/ROR1/DDR1/APP/FGF1/PRKCZ/ANGPT1/NOD1/NRP1/DNAJC27/GCNT2/CCL26/PDGFA/IL1A/CCL5/PDGFRB/CD74/DENND2B/SRC/HTR2A/AKAP12/APOE/HTR2B/ERBB4/HTR2C/GAS6/FGF2/RIPK2/FGF18/DRD2/ROR2/MUSK/TRPV4/EGFR/PTK2B/KDR/P2RY1/ARRB2/NDRG4/NTRK3/MAPK3/BRAF/CFLAR/CIB1/CHI3L1/SHC1/TGFB1/RASGRP1/NELFE/FERMT2/PTPRC/MFAP3/NTRK2/BMPER/PHB2/PRKD2/GPR183/PDGFRA/ICAM1/PRXL2C/LGALS9/GPER1/PRKCA/CD44/TLR4/RAPGEF2/PDE8A/P2RY6/BMP2/FBXW7/RAP1A/CSF1R/ARRB1/HRAS/GAREM1/MTURN/ITGB3/DDR2/NRG1/PTPN11/MAP3K12/ACKR3/PYCARD/CCR7/C5AR1/PDGFC/DSTYK/CCN2/CARD9/NOTCH1/AGER/TPBG/GNAI2/TIRAP/MAP2K1/FGFR4/HMGB1/NOTCH2/CAVIN3/ABCA7/CD4/MIR27B/PHB1/DDT/CRKL/MAP2K7/MFHAS1/TNFRSF11A/NTRK1/FLT4/FGFR2/FGF19/CCL20/CHRNA7/NECAB2/TNF/GPBAR1/CX3CL1/CCR1/PDGFB/CCL18/HLA-DRB1/XCL1/FGB/GATA4/ALKAL1/CCL3/HAVCR2/GPR55/HCRTR1/SERPINF2/NPNT"	"2/111"	"151/22158"	0.180353584085434	"APOE/PDGFA"	2	153	2.64399498836585	0.521402521749598
"GOBP POSITIVE REGULATION OF ERYTHROCYTE DIFFERENTIATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION"	"GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION"	"PRKDC/FOXO3/INHBA/GATA2/HSPA1A/HSPA1B/ACVR2A/INPP5D/HMGB2/MAPK11/HIF1A/ETS1/ZNF16/ISG15/SMAP1/STAT3/MED1/ANKRD54/STAT5B/ACVR1B/STAT1/BRD1/PRMT1/ARNT/FAM210B/ABCB10/MAPK14/NCKAP1L"	"1/112"	"27/22282"	0.131991393052437	"NCKAP1L"	1	28	7.36838624338624	0.516996248033809
"GOBP POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"THBS1/TIMP3/INHBA/CYLD/G0S2/DEDD2/ATF3/AGT/TNFRSF12A/RET/PEA15/SRPX/PTEN/BID/ITM2C/SFRP1/FAF1/HYAL2/BCL10/TLR6/PTPRC/PAK2/PMAIP1/TRAF2/BMPR1B/GPER1/RBCK1/LTBR/PDIA3/TLR4/SKIL/RIPK1/FADD/PPP1CA/TNFSF12/STK4/STK3/PPP2R1B/HTRA2/PYCARD/WWOX/NF1/PPP2R1A/PML/ZSWIM2/CTNNA1/CAV1/TNF/MAL/LTB/TNFSF10"	"1/112"	"50/22259"	0.227375918059044	"AGT"	1	51	3.97482142857143	0.542636675773417
"GOBP POSITIVE REGULATION OF FATTY ACID TRANSPORT"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT"	"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT"	"PLA2G4A/P2RX7/MAP2K6/PLA2R1/NTSR1/IL1A/PTGES/ERFE/IL1B/P2RX4/ACSL1/FABP3/EDN1/ACSL5/TNFRSF11A/PLA2G3/PLA2G10/CYP4F2/AVPR1B"	"1/112"	"18/22291"	0.0915677073792822	"NTSR1"	1	19	11.0570436507937	0.51442749277187
"GOBP POSITIVE REGULATION OF FIBROBLAST PROLIFERATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION"	"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION"	"WNT2/SPHK1/FGF10/LIF/PDGFD/ABL1/AGT/E2F1/PDGFA/CD74/NGFR/ZMIZ1/CDKN1A/MYC/CDC6/GAS6/EREG/WNT5A/EGFR/S100A6/BRK1/SIRT6/DHX9/BMI1/PDGFRA/RNASEH2B/CCNA2/HRAS/ITGB3/DDR2/LIG4/CD248/ESR1/CCNB1/PDGFC/FN1/AQP1/CDK4/CDK6/NDUFS4/PML/FOSL2/CTC1/MYB/WNT1/PDGFB/PLA2G1B"	"2/111"	"45/22264"	0.0234817166606646	"AGT/PDGFA"	2	47	8.91451451451452	0.51442749277187
