"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP T CELL APOPTOTIC PROCESS"	"go_bp"	"GOBP_T_CELL_APOPTOTIC_PROCESS"	"GOBP_T_CELL_APOPTOTIC_PROCESS"	"IL7R/BCL3/TP53/EBF4/BMP4/GLI3/P2RX7/TSC22D3/BCL2/DOCK8/BCL2L11/ADA/CD274/RIPK3/CCL5/ADAM8/CHEK2/HIF1A/WNT5A/JAK3/FAS/RAG1/VHL/LGALS3/KDELR1/BAK1/BCL10/PRKD2/DFFA/LGALS9/ARG2/ZC3H8/RIPK1/FADD/RPS6/LMBR1L/EFNA1/LIPA/PRELID1/CD27/AKT1/BCL11B/DNAJA3/BAX/GPAM/ST3GAL1/KIFAP3/SLC46A2/PRKCQ"	"3/538"	"46/21835"	0.114329029758788	"EBF4/BCL2L11/EFNA1"	3	49	2.64688055600453	0.500465559687056
"GOBP T CELL CYTOKINE PRODUCTION"	"go_bp"	"GOBP_T_CELL_CYTOKINE_PRODUCTION"	"GOBP_T_CELL_CYTOKINE_PRODUCTION"	"IL6/SMAD7/TNFSF4/TRPM4/PRKCZ/IL18/B2M/GATA3/TRAF6/CD55/HLA-F/IL1B/RSAD2/DENND1B/CD81/FZD5/TRAF2/HLA-A/NLRP3/IL1R1/MAP3K7/IFNB1/MALT1/ARID5A/TNFRSF1B/FOXP3/HFE/TBX21/XCL1/IL18R1"	"2/539"	"28/21853"	0.162847478876811	"TBX21/RSAD2"	2	30	2.89597137556321	0.585773715227209
"GOBP T CELL DIFFERENTIATION"	"go_bp"	"GOBP_T_CELL_DIFFERENTIATION"	"GOBP_T_CELL_DIFFERENTIATION"	"TNFSF18/TOX/KIT/IL6/SOX4/SMAD7/FZD8/IL7R/LOXL3/PRKDC/TNFSF4/USP44/BCL3/TCF7/PNP/FOXO3/MAFB/EGR3/TP53/VSIR/BMP4/JUNB/RORA/PTPN22/GLI3/GPR89B/ABL1/EGR1/SOX12/LFNG/CD83/IL23R/PHF10/BCL2/RUNX2/FANCD2/SH3RF1/PRKCZ/IL4R/GBA1/SOS2/DUSP10/SOCS3/STAT6/DLL4/ADA/IL18/IRF4/RIPK3/ARID1A/IL1A/IL7/B2M/RELB/CD74/TNFSF9/ADAM8/PATZ1/ZMIZ1/ARMC5/GPR89A/ZBTB7B/NHEJ1/MR1/MDK/GATA3/SMARCC2/CYP26B1/JAG2/TNFRSF9/SMARCD3/ZFPM1/NCAPH2/PRDX2/PBRM1/RIPK2/TCIRG1/PSG9/IL6R/AMBRA1/MTOR/IL1RL2/FANCA/IL1B/KMT2A/DROSHA/WNT10B/IL15/RSAD2/BCL6/JAK3/SOCS1/RAG1/RPL22/BRAF/ITPKB/SHB/KDELR1/SMARCE1/AP3D1/CTNNB1/PRR7/TGFB1/ACTB/RASGRP1/SMARCD1/JMJD6/STAT3/CAMK4/CBFB/HLX/PTPRC/CD46/SMARCA4/FZD5/TMEM98/IL23A/KLHL25/ENTPD7/GPR183/SART1/SMARCB1/PREX1/ACTL6A/ZBTB1/BMI1/NLRP3/CHD7/SEMA4A/LGALS9/CLPTM1/CTSL/TMEM131L/PIK3CD/AP3B1/GLI2/NFKBID/PRDM1/ANXA1/ZC3H8/PTGER4/ZFP36L1/STK11/THEMIS/FOXP1/KAT2A/RABL3/FADD/IRF1/PKNOX1/IFNB1/SMARCC1/RPS6/PIK3R3/ARID1B/LMBR1L/MEN1/RARA/XBP1/TRAF3IP2/LIG4/STAT5B/DOCK2/KAT5/PTPN2/LIPA/PRELID1/RHOA/NKAP/FCER1G/MALT1/CCR7/ATF2/JAK1/SLC4A2/CD27/SOS1/NFKBIZ/ATP7A/STAT4/SOX13/IL4I1/ZEB1/METTL3/BCL11B/DNAJA3/CDK6/RUNX3/SOCS5/RUNX1/ADAM17/FOXP3/WNT4/FZD7/SOD1/LEF1/TGFBR2/RC3H2/ZFP36L2/HLA-G/HMGB1/FOSL2/SMARCD2/BRD7/PPP3CB/CD4/SMARCA2/ARID2/ATG5/BAD/LAG3/ZC3H12A/ERBB2/SP3/PIK3R1/TSC1/BTN2A2/SRF/LEPR/ZAP70/RC3H1/MYB/TBX21/NRARP/SHH/CRTAM/IL36B/WNT1/ZBTB16/VAV1/IHH/SLC46A2/NCKAP1L/SPINK5/RAG2/VNN1/HLA-DRB1/FGL2/PSMB11/CD1D/AIRE/HLA-DRA/GPR18/LEP/IKZF3/IL12B/IL18R1/TNFSF8/CARD11"	"10/531"	"239/21642"	0.0807941606103471	"TBX21/IL23A/NCKAP1L/TNFSF9/RSAD2/WNT4/WNT10B/JUNB/THEMIS/FZD8"	10	249	1.70531640781978	0.4296382620182
"GOBP T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE"	"go_bp"	"GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE"	"TNFSF18/IL6/SMAD7/LOXL3/TNFSF4/BCL3/JUNB/RORA/IL23R/PRKCZ/IL4R/SOCS3/STAT6/IL18/IRF4/RELB/ZBTB7B/GATA3/ZFPM1/RIPK2/IL6R/MTOR/KMT2A/BCL6/JAK3/SHB/STAT3/HLX/CD46/TMEM98/IL23A/ENTPD7/GPR183/NLRP3/SEMA4A/LGALS9/NFKBID/ANXA1/PTGER4/FOXP1/MEN1/RARA/FCER1G/MALT1/JAK1/NFKBIZ/ATP7A/STAT4/SOCS5/FOXP3/LEF1/RC3H2/HMGB1/ZC3H12A/TSC1/RC3H1/MYB/TBX21/HLA-DRB1/FGL2/HLA-DRA/IL12B/IL18R1"	"3/538"	"60/21821"	0.194520965780411	"TBX21/IL23A/JUNB"	3	63	2.02797397769517	0.63625123208
"GOBP T CELL DIFFERENTIATION IN THYMUS"	"go_bp"	"GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS"	"GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS"	"TOX/FZD8/IL7R/PRKDC/MAFB/EGR3/TP53/BMP4/GLI3/ABL1/BCL2/GBA1/SOS2/ADA/RIPK3/IL1A/B2M/CD74/ADAM8/MR1/GATA3/JAG2/TNFRSF9/NCAPH2/RIPK2/IL1B/RAG1/BRAF/ITPKB/CTNNB1/PRR7/RASGRP1/JMJD6/CAMK4/PTPRC/FZD5/ZBTB1/BMI1/CLPTM1/TMEM131L/GLI2/ZC3H8/ZFP36L1/STK11/RABL3/FADD/RPS6/LIG4/STAT5B/DOCK2/PTPN2/NKAP/CCR7/SOS1/ZEB1/BCL11B/DNAJA3/CDK6/ADAM17/FOXP3/WNT4/FZD7/SOD1/ZFP36L2/ATG5/ERBB2/SRF/ZAP70/SHH/WNT1/IHH/RAG2/VNN1/PSMB11/AIRE/CARD11"	"2/539"	"74/21807"	0.550517579043991	"WNT4/FZD8"	2	76	1.09346637918066	0.75787588253347
"GOBP T CELL HOMEOSTASIS"	"go_bp"	"GOBP_T_CELL_HOMEOSTASIS"	"GOBP_T_CELL_HOMEOSTASIS"	"IL7R/P2RX7/TSC22D3/BCL2/BCL2L11/RIPK3/PRDX2/CORO1A/TCIRG1/PPP2CA/JAK3/FAS/RAG1/CCNB2/CHST3/PMAIP1/CASP3/LGALS9/ZC3H8/FADD/RPS6/STAT5B/PPP2R3C/PPP2R1A/AKT1/DNAJA3/BAX/FOXP3/GPAM/RC3H2/PPP3CB/IL20RB/LGALS2/SLC39A3/SPNS2/RC3H1/SLC46A2/NCKAP1L"	"2/539"	"36/21845"	0.2332669030003	"NCKAP1L/BCL2L11"	2	38	2.25159760874047	0.63625123208
"GOBP T CELL LINEAGE COMMITMENT"	"go_bp"	"GOBP_T_CELL_LINEAGE_COMMITMENT"	"GOBP_T_CELL_LINEAGE_COMMITMENT"	"TNFSF18/TOX/IL6/LOXL3/PRKDC/TP53/IL23R/BCL2/SOCS3/STAT6/IRF4/IL7/ZFPM1/IL6R/MTOR/BRAF/STAT3/IL23A/CTSL/RHOA/JAK1/FOXP3/TBX21/SHH/RAG2/IL12B"	"2/539"	"24/21857"	0.129342527864365	"TBX21/IL23A"	2	26	3.37925170068027	0.523616294145383
"GOBP T CELL MEDIATED CYTOTOXICITY"	"go_bp"	"GOBP_T_CELL_MEDIATED_CYTOTOXICITY"	"GOBP_T_CELL_MEDIATED_CYTOTOXICITY"	"HLA-H/IL7R/CTSC/CADM1/MICB/P2RX7/ULBP2/TAP2/IL23R/CTSH/PVR/ULBP3/RIPK3/HLA-C/B2M/RAB27A/MR1/HLA-E/HLA-B/HLA-F/MICA/HPRT1/RAET1E/ULBP1/STX7/PTPRC/IL12A/IL23A/HLA-A/NECTIN2/FADD/RAET1G/SLC22A13/AGER/EMP2/HFE/CYRIB/HLA-G/PPP3CB/EBAG9/CRTAM/CEACAM1/NCKAP1L/KLRD1/HLA-DRB1/XCL1/CD1D/HLA-DRA/IL12B"	"3/538"	"46/21835"	0.114329029758788	"IL23A/ULBP1/NCKAP1L"	3	49	2.64688055600453	0.500465559687056
"GOBP T CELL MEDIATED IMMUNITY"	"go_bp"	"GOBP_T_CELL_MEDIATED_IMMUNITY"	"GOBP_T_CELL_MEDIATED_IMMUNITY"	"IL6/SMAD7/HLA-H/IL7R/TNFSF4/CTSC/CADM1/MICB/TRPM4/P2RX7/BTN3A2/ULBP2/TAP2/IL23R/CTSH/PVR/ULBP3/PRKCZ/DUSP22/IL18/RIPK3/HLA-C/B2M/RAB27A/SCART1/MR1/GATA3/HLA-E/FBXO38/ZP3/TRAF6/BTN3A3/HLA-B/CD55/HLA-F/IL1B/RSAD2/DENND1B/MICA/HPRT1/RAET1E/ULBP1/RFTN1/STX7/CD81/PTPRC/CD46/GNL1/IL12A/FZD5/IL23A/TRAF2/ZBTB1/HLA-A/ICAM1/NLRP3/IL1R1/JAG1/AHR/NECTIN2/FADD/MAP3K7/IFNB1/CR1L/UNC93B1/RAET1G/HSPD1/MALT1/ARID5A/NFKBIZ/SLC22A13/IL4I1/TNFRSF1B/AGER/EMP2/FOXP3/HFE/CYRIB/HLA-G/HMGB1/WAS/PPP3CB/IL20RB/KDM5D/EBAG9/TBX21/CRTAM/CD70/CEACAM1/NCKAP1L/KLRD1/HLA-DRB1/XCL1/CR2/CD1D/AIRE/HLA-DRA/IL12B/IL18R1"	"5/536"	"94/21787"	0.091546778446384	"TBX21/IL23A/ULBP1/NCKAP1L/RSAD2"	5	99	2.16209510955859	0.448001344357221
"GOBP T CELL PROLIFERATION"	"go_bp"	"GOBP_T_CELL_PROLIFERATION"	"GOBP_T_CELL_PROLIFERATION"	"TNFSF18/IL6/HES1/TNFSF4/LRRC32/PNP/CADM1/IGFBP2/PDE5A/GPNMB/CEBPB/TP53/VSIR/BMP4/PTPN22/HLA-DPA1/P2RX7/SFTPD/CD151/ABL1/BTN3A1/CBLB/IGF2/TNFRSF13C/IL23R/SH3RF1/SOS2/DOCK8/CD276/EBI3/CD274/RAC2/IL18/TNFRSF14/PELI1/RIPK3/DLG5/IL1A/CCL5/EFNB1/TNFSF9/ARMC5/ZBTB7B/HLA-E/TNFRSF9/DHPS/ZP3/TRAF6/PRDX2/BID/CORO1A/RIPK2/SELENOK/SH2D2A/CD55/MARCHF7/TNFRSF21/PSMB10/CD24/IL1B/NCSTN/IL15/KITLG/BCL6/SDC4/MSN/RPS3/LGALS3/CCND3/CTNNB1/RASGRP1/CD81/PTPRC/CD46/IL23A/PDCD1LG2/FYN/HLA-A/CASP3/CCDC88B/BMI1/LGALS9/ARG2/TMEM131L/TSPAN32/ANXA1/TFRC/SLC7A1/NDFIP1/PRKAR1A/FKBP1B/TYK2/SCRIB/FADD/IRF1/RPS6/LMBR1L/PTPN6/PAWR/STAT5B/DOCK2/LIPA/PYCARD/MALT1/TNFSF13B/DLG1/SLC4A2/MAD1L1/IL6ST/SOS1/NCK2/IL4I1/PPP3CA/TNFRSF1B/MAPK8IP1/ELF4/AGER/DNAJA3/JAK2/BAX/HLA-DPB1/ITCH/GLMN/FOXP3/WNT4/GPAM/TGFBR2/RC3H2/HLA-G/HMGB1/SLC11A1/PPP3CB/CTPS1/NCK1/PRNP/IL20RB/ERBB2/TWSG1/BTN2A2/ZAP70/RC3H1/SHH/CRTAM/RASAL3/ICOSLG/IHH/CD70/NCKAP1L/HLA-DRB1/XCL1/CD1D/PRKCQ/CD6/HAVCR2/LEP/HLA-DMB/IL12B/TNFSF8/CARD11"	"9/532"	"150/21731"	0.0152741613808992	"SH2D2A/RASAL3/IL23A/IGFBP2/NCKAP1L/TNFSF9/ICOSLG/WNT4/CD24"	9	159	2.45086466165414	0.265037729986344
"GOBP T CELL RECEPTOR SIGNALING PATHWAY"	"go_bp"	"GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"PTPN22/BTN3A2/DUSP3/PDE4B/ABL1/BTN3A1/CBLB/EZR/CD276/ELF1/ADA/SLC39A6/DUSP22/EIF2B4/INPP5D/TRAC/GATA3/BTN2A1/KCNN4/TRAF6/BTN3A3/RIPK2/THY1/TNFRSF21/CD160/DENND1B/PDE4D/FYB1/BRAF/RPS3/LGALS3/SHB/RFTN1/BCL10/TXK/FCHO1/CD81/PTPRC/PIK3CA/BTN1A1/FYN/PRKD2/STOML2/HLA-A/PTPRJ/RNF31/RBCK1/PIK3CD/DGKZ/NFKBID/BTN2A3P/TEC/STK11/THEMIS/NECTIN2/GBP1/MAP3K7/HRAS/KHDRBS1/RAB29/PTPN6/PAWR/PTPN2/LIPA/IKBKG/PSEN1/MALT1/CCR7/PHPT1/MAPK1/BCAR1/UBE2N/CD226/THEMIS2/NFKBIZ/WNK1/EIF2B5/LAPTM5/LAT/HLA-DPB1/RELA/CACNB3/FOXP3/LIME1/SPPL3/EIF2B1/RC3H2/CSK/FOSL2/PLCG1/EIF2B2/IKBKB/PRNP/CRKL/EIF2B3/ZC3H12A/TRBC2/ERMAP/BTN2A2/ZAP70/RC3H1/ICOSLG/CEACAM1/HLA-DRB1/CD247/FYB2/CACNB4/BTK/CARD11"	"3/538"	"106/21775"	0.491356129873827	"KCNN4/ICOSLG/THEMIS"	3	109	1.14548993476889	0.72848885217653
"GOBP T CELL SELECTION"	"go_bp"	"GOBP_T_CELL_SELECTION"	"GOBP_T_CELL_SELECTION"	"TNFSF18/TOX/IL6/LOXL3/GLI3/IL23R/BCL2/SOCS3/STAT6/IRF4/CD74/GATA3/JAG2/ZFPM1/IL6R/MTOR/IL15/BRAF/ITPKB/STAT3/PTPRC/IL23A/CTSL/STK11/THEMIS/DOCK2/PTPN2/RHOA/CCR7/JAK1/BCL11B/FOXP3/CD4/ATG5/SRF/ZAP70/TBX21/SHH/CD1D/AIRE/IL12B/CARD11"	"3/538"	"39/21842"	0.0803353416465794	"TBX21/IL23A/THEMIS"	3	42	3.12296253931942	0.428746225526853
"GOBP T HELPER 17 CELL DIFFERENTIATION"	"go_bp"	"GOBP_T_HELPER_17_CELL_DIFFERENTIATION"	"GOBP_T_HELPER_17_CELL_DIFFERENTIATION"	"TNFSF18/IL6/SMAD7/LOXL3/JUNB/RORA/IL23R/SOCS3/IRF4/ZBTB7B/IL6R/STAT3/IL23A/ENTPD7/NFKBID/MALT1/JAK1/NFKBIZ/FOXP3/RC3H2/ZC3H12A/RC3H1/TBX21/IL12B"	"3/538"	"21/21860"	0.0194008744250352	"TBX21/IL23A/JUNB"	3	24	5.80456718003186	0.281159955941284
"GOBP T HELPER 17 CELL LINEAGE COMMITMENT"	"go_bp"	"GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT"	"GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT"	"TNFSF18/IL6/LOXL3/IL23R/SOCS3/IRF4/IL6R/STAT3/IL23A/JAK1/TBX21/IL12B"	"2/539"	"10/21871"	0.0326797789436822	"TBX21/IL23A"	2	12	8.11539888682746	0.313598139309732
"GOBP T HELPER 17 TYPE IMMUNE RESPONSE"	"go_bp"	"GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE"	"GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE"	"TNFSF18/IL6/SMAD7/LOXL3/JUNB/RORA/IL23R/SOCS3/NLRP10/IRF4/ZBTB7B/IL27RA/IL6R/IL17RA/STAT3/IL23A/ENTPD7/NFKBID/TYK2/TRAF3IP2/MALT1/JAK1/ARID5A/NFKBIZ/CARD9/NOTCH1/JAK2/FOXP3/RC3H2/PHB1/EPHB2/ZC3H12A/RC3H1/TBX21/PRKCQ/IL12B"	"3/538"	"33/21848"	0.0554405891046962	"TBX21/IL23A/JUNB"	3	36	3.69178776613721	0.378664575749901
"GOBP T HELPER 1 CELL DIFFERENTIATION"	"go_bp"	"GOBP_T_HELPER_1_CELL_DIFFERENTIATION"	"GOBP_T_HELPER_1_CELL_DIFFERENTIATION"	"TNFSF4/IL4R/STAT6/RELB/RIPK2/MTOR/JAK3/HLX/TMEM98/SEMA4A/ANXA1/NFKBIZ/STAT4/SOCS5/LEF1/HMGB1/TBX21/IL18R1"	"1/540"	"17/21864"	0.355834572125985	"TBX21"	1	18	2.38169934640523	0.665421046119275
"GOBP T HELPER 1 TYPE IMMUNE RESPONSE"	"go_bp"	"GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE"	"GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE"	"TNFSF4/PLA2G4A/BCL3/IL23R/IL4R/STAT6/NLRP10/IL33/EBI3/IL18/RELB/TRAF6/IL27RA/RIPK2/MTOR/IL1B/IL1RL1/JAK3/IL18BP/HLX/TMEM98/IL23A/SEMA4A/IL1R1/ANXA1/TLR4/HRAS/ARID5A/NFKBIZ/STAT4/SOCS5/LEF1/HMGB1/SLC11A1/TBX21/HLA-DRB1/XCL1/HAVCR2/IL12B/IL18R1"	"3/538"	"37/21844"	0.0715703529355264	"TBX21/IL23A/IL1RL1"	3	40	3.29207274188687	0.41329266472457
"GOBP T HELPER 2 CELL CYTOKINE PRODUCTION"	"go_bp"	"GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION"	"GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION"	"IL6/PRKCZ/GATA3/RSAD2/DENND1B/CD81/NLRP3/IFNB1/TBX21/XCL1"	"2/539"	"8/21873"	0.0230005259273081	"TBX21/RSAD2"	2	10	10.1451762523191	0.281159955941284
"GOBP T HELPER CELL LINEAGE COMMITMENT"	"go_bp"	"GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT"	"GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT"	"TNFSF18/IL6/LOXL3/IL23R/SOCS3/STAT6/IRF4/ZFPM1/IL6R/MTOR/STAT3/IL23A/JAK1/TBX21/IL12B"	"2/539"	"13/21868"	0.0495848347961951	"TBX21/IL23A"	2	15	6.24175824175824	0.36610757721702
"GOBP UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE MULTIVESICULAR BODY SORTING PATHWAY"	"go_bp"	"GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY"	"GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY"	"VPS4B/NEDD4/CHMP2B/HDAC6/CHMP1B/CHMP4A/VPS37A/STAM/STAM2/CHMP5/SNF8/HGS/VPS37B/TSG101/CHMP4C/CHMP6/CHMP3/RNF126/VPS37D/PLAA/CHMP7/CHMP4B/TOM1L1/VPS36/VPS25/MVB12B/UBAP1/PTPN23/VPS28/UBAP1L/CHMP2A/VPS37C/MVB12A/RNF115/VPS4A/CHMP1A"	"1/540"	"35/21846"	0.585199359871714	"CHMP4C"	1	36	1.15587301587302	0.769646066381069
"GOBP UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS"	"go_bp"	"GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS"	"GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS"	"PTGS2/PTGS1/PTGIS/PLA2G4A/SCD5/ELOVL4/FADS2/SCD/FADS1/ELOVL3/CD74/FABP5/ELOVL7/DAGLB/DEGS1/PTGES/TBXAS1/IL1B/ELOVL5/SIRT1/ELOVL2/DECR2/EDN1/PNPLA8/ELOVL6/PIBF1/ABCD1/PRXL2B/ANXA1/AKR1C3/FADS3/ALOX12/PTGES3/ELOVL1/PTGES2/CBR1/PTGDS/AVPR1A/PLA2G3/EDN2/PLA2G10"	"1/540"	"40/21841"	0.632960875050931	"TBXAS1"	1	41	1.01115740740741	0.791133957530777
"GOBP UNSATURATED FATTY ACID METABOLIC PROCESS"	"go_bp"	"GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS"	"GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS"	"PTGS2/PTGS1/MGST3/PTGIS/PLA2G4A/SCD5/ELOVL4/FADS2/ALOXE3/CYP1B1/SCD/FADS1/FAAH/CYP2S1/EPHX1/CYP2U1/AKR1C1/ELOVL3/PTGR2/CES2/CD74/FABP5/PLA2G4C/ELOVL7/CYP1A1/AKR1B1/SCP2/DAGLB/DEGS1/GSTA1/ACAA1/CYP2E1/PTGES/TBXAS1/IL1B/ELOVL5/ACOX1/SIRT1/ELOVL2/DECR2/EDN1/MGLL/PLAA/CYP2D6/GSTM2/ABHD12/PNPLA8/GPX1/GSTP1/ELOVL6/PIBF1/ABCD1/PRXL2B/ANXA1/GPX4/AKR1C3/PLA2G4B/FADS3/PTGR3/AKR1C2/ALOX12/PTGES3/ELOVL1/PTGR1/ABHD6/TNFRSF1A/PTGES2/ACOT8/DAGLA/CYP2D7/CBR1/PTGDS/AVPR1A/PLA2G3/ALOX5/EDN2/PLA2G10/CYP2A6/CYP2J2/GSTM1/CYP4F3/CYP4F2/FAAH2"	"2/539"	"81/21800"	0.598512125712168	"TBXAS1/CYP2E1"	2	83	0.998648617696237	0.779150120348232
"GOBP URETER DEVELOPMENT"	"go_bp"	"GOBP_URETER_DEVELOPMENT"	"GOBP_URETER_DEVELOPMENT"	"EMX2/SOX9/BMP4/RET/TBX18/OSR1/SIX1/GATA3/LZTS2/FOXF1/SOX8/NPHP3/NFIA/ALDH1A2/SHH/SOX17"	"2/539"	"14/21867"	0.0557842586135292	"SOX9/RET"	2	16	5.79565332626557	0.378664575749901
"GOBP UROGENITAL SYSTEM DEVELOPMENT"	"go_bp"	"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT"	"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT"	"FGF10/HOXD13/GATA2/MMP2/SOX9/BMP4/HELLS/PSAP/NKX3-1/ID4/TNC/CDKN1B/HOXA11/CYP7B1/OSR1/SERPINF1/NOG/BMP7/HOXA13/PTCH1/OSR2/SFRP1/PRLR/CYP19A1/WNT5A/PLAG1/EAF2/AR/HOXA9/CTNNB1/TP63/ACD/GLI1/PBX1/ANXA1/FEM1B/FRS2/STK11/SMARCC1/UBE3A/RARA/WNT11/ESR1/SULF1/RARG/FKBP4/HOXA10/NOTCH1/AMH/AHI1/EPHB3/HOXB13/FOXA1/WDR77/PAX8/EPHB2/CRKL/SRD5A1/SHH/FGFR2"	"4/537"	"56/21825"	0.0567418565198224	"HELLS/SOX9/CYP19A1/CYP7B1"	4	60	2.90303272146848	0.38039387852308
"GOBP UTERUS DEVELOPMENT"	"go_bp"	"GOBP_UTERUS_DEVELOPMENT"	"GOBP_UTERUS_DEVELOPMENT"	"FOXL2/HOXA11/GREB1L/CDKN1C/SRC/GATA3/KDM5B/CYP19A1/WNT5A/SMAD4/HOXA9/TGFB2/MYOCD/STRA6/ESR1/NIPBL/ASH1L/HOXA10/WNT9B/RBP4"	"1/540"	"19/21862"	0.386569571923475	"CYP19A1"	1	20	2.1307992202729	0.673866247861868
"GOBP UV DAMAGE EXCISION REPAIR"	"go_bp"	"GOBP_UV_DAMAGE_EXCISION_REPAIR"	"GOBP_UV_DAMAGE_EXCISION_REPAIR"	"POLA1/POLD3/XPC/CUL4B/H2AC25/DDB2/SIRT1/XPA/INO80/DDB1/MC1R/ACTR5/ERCC1"	"1/540"	"12/21869"	0.272104113914201	"H2AC25"	1	13	3.37484567901235	0.638740015610547
"GOBP VACUOLAR ACIDIFICATION"	"go_bp"	"GOBP_VACUOLAR_ACIDIFICATION"	"GOBP_VACUOLAR_ACIDIFICATION"	"TMEM106B/GRN/CREG1/ATP6V0E1/ATP6V1A/ATP6AP2/ATP6V1H/ATP6V0D1/ATP6AP1/ATP6V0E2/ATP6V0B/ATP6V0A4/TCIRG1/ATP6V0A2/ATP6V1F/ATP6V1D/ATP6V0D2/PPT1/CLN6/RNASEK/SNAPIN/ATP6V1B2/CCDC115/DMXL2/CLN3/DMXL1/ATP6V0A1/TMEM9/CLIC4/ATP6V0C/SLC11A1/TMEM199/CLN5"	"1/540"	"32/21849"	0.55361469762798	"ATP6V0D2"	1	33	1.26440972222222	0.75787588253347
"GOBP VACUOLAR LOCALIZATION"	"go_bp"	"GOBP_VACUOLAR_LOCALIZATION"	"GOBP_VACUOLAR_LOCALIZATION"	"KIT/IL13RA2/TMEM106B/GATA2/GRP/LYN/HDAC6/IL4R/BLOC1S2/PDPK1/RAC2/PLEKHM2/NDEL1/ADORA2B/ARL8B/BORCS7/SPAG9/FLCN/RAB3A/FAM98A/RABGEF1/MYH9/STXBP1/PLEKHM1/BORCS8/ADGRE2/PIP4P1/S100A13/FES/BORCS6/RASGRP1/NR4A3/MILR1/FOXF1/BLOC1S1/LGALS9/KLC2/PIK3CD/LAMTOR1/SYTL4/LAT2/VAMP2/SNX6/HPS6/SNAPIN/VAMP8/BORCS5/SCN11A/FGR/SNX4/VAMP3/GAB2/TFEB/DEF8/LAT/SPHK2/VPS33A/UNC13D/CBL/KXD1/STXBP2/VPS33B/FER/SLC18A2/SNAP23/MAP6/RNF167/RAB34/PTGDS/KIF5B/PTGDR/PLA2G3/RAB44/CHGA/BTK"	"3/538"	"72/21809"	0.27121316479911	"RAB3A/NR4A3/PTGDR"	3	75	1.68904894671623	0.638740015610547
