"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP POSITIVE REGULATION OF INSULIN SECRETION INVOLVED IN CELLULAR RESPONSE TO GLUCOSE STIMULUS"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS"	"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS"	"SYBU/GPR68/TRPM4/C2CD2L/OSBP/C1QTNF12/HIF1A/SLC2A2/PLA2G6/MPC2/GHRL/BAIAP3/GPLD1/PPP3CB/BAD/NADK/STX4/SRI/GPR27/ADCY8/HLA-DRB1/ANO1/NR1H4"	"1/230"	"22/22169"	0.212034806836825	"GPR68"	1	23	4.38122529644269	0.67940585961501
"GOBP POSITIVE REGULATION OF INTERLEUKIN 10 PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION"	"IL6/F2RL1/TNFSF4/BCL3/CD83/PRKCZ/CD274/IRF4/HGF/RAD21/TSLP/ISG15/STAT3/CD46/IL23A/RBM47/LGALS9/PIBF1/TLR4/HSPD1/PYCARD/HMGB1/IL20RB/TUSC2/XCL1/INAVA/IL12B"	"1/230"	"26/22165"	0.244042546330771	"IL6"	1	27	3.70652173913044	0.680707691746648
"GOBP POSITIVE REGULATION OF INTERLEUKIN 12 PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION"	"TNFSF4/TLR3/CD36/ISL1/IL23R/MDK/IL16/TRAF6/MAPK11/RIPK2/PLCB1/IL23A/LGALS9/TLR4/IRF1/UNC93B1/IRF5/HSPD1/CCR7/LAPTM5/CD40/AGER/TIRAP/RELA/HLA-G/HMGB1/MAPK14/LTB/LEP/IL12B"	"1/230"	"29/22162"	0.267195763819392	"IL16"	1	30	3.32263868065967	0.688241588690857
"GOBP POSITIVE REGULATION OF INTERLEUKIN 17 PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION"	"IL6/SPHK1/IL23R/IL18/ZBTB7B/IL15/RFTN1/TGFB1/IL23A/MYD88/TYK2/ARID5A/CARD9/JAK2/SLC7A5/PHB1/PRKCQ/BTK/NR1H4/IL12B"	"1/230"	"19/22172"	0.187146701113552	"IL6"	1	20	5.07368421052632	0.67940585961501
"GOBP POSITIVE REGULATION OF INTERLEUKIN 1 BETA PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION"	"IL6/F2RL1/SMAD3/CASP1/NLRP1/CARD8/P2RX7/CD36/EGR1/ISL1/APP/TRIM16/NOD1/HK1/RIPK2/WNT5A/STAT3/TLR6/FZD5/TMEM106A/NLRP3/LGALS9/TLR4/MYD88/STMP1/HSPB1/IFI16/PYCARD/MALT1/CASP8/GSDMD/PANX1/AGER/JAK2/NAIP/RELA/TNF/GBP5/MEFV/CCL3/NLRC4/INAVA/USP50"	"1/230"	"42/22149"	0.359636921437601	"IL6"	1	43	2.29285714285714	0.697294817299716
"GOBP POSITIVE REGULATION OF INTERLEUKIN 1 PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION"	"IL6/F2RL1/SMAD3/CASP1/NLRP1/CARD8/P2RX7/CD36/EGR1/ISL1/APP/TRIM16/NOD1/NLRP10/HK1/IL16/RIPK2/WNT5A/S100A13/STAT3/TLR6/FZD5/TMEM106A/HDAC2/NLRP3/LGALS9/TLR4/MYD88/TMED10/STMP1/HSPB1/IFI16/PYCARD/MALT1/CASP8/GSDMD/PANX1/AGER/JAK2/NAIP/RELA/HMGB1/PANX2/TNF/GBP5/MEFV/CCL3/NLRC4/HAVCR2/INAVA/USP50"	"2/229"	"49/22142"	0.0970669671000655	"IL6/IL16"	2	51	3.94652882987256	0.67940585961501
"GOBP POSITIVE REGULATION OF INTERLEUKIN 6 PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION"	"IL6/F2RL1/TNFSF4/TLR3/SPON2/P2RX7/CD36/CYBA/F2R/ISL1/APP/MAPK13/NOD1/NLRP10/IL33/ADORA2B/IL1A/CD74/MBP/IL16/TSLP/TRAF6/EREG/TICAM1/RIPK2/ARHGEF2/SELENOK/IL6R/WNT5A/TRPV4/IL1RAP/IL1RL2/IL1B/POU2F2/RIGI/SETD4/IL17RC/IL17RA/HYAL2/TWIST1/DHX9/TGFB1/BCL10/STAT3/TLR1/RAB7B/TLR6/TMEM106A/LGALS9/TLR4/MYD88/MAVS/AKIRIN2/IFIH1/ZBTB20/XBP1/UNC93B1/PTPN11/HSPD1/PYCARD/ARID5A/CARD9/AGER/TIRAP/UCN/SPHK2/RELA/IL17D/HMGB1/PTAFR/TNF/TLR7/INAVA/LEP/BTK"	"2/229"	"73/22118"	0.18085395123293	"IL6/IL16"	2	75	2.64616857091583	0.67940585961501
"GOBP POSITIVE REGULATION OF INTERLEUKIN 8 PRODUCTION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION"	"IL6/F2RL1/TLR3/HSPA1A/SERPINE1/F2R/HSPA1B/RAB1A/NOD1/NLRP10/DDIT3/CD74/LAMTOR5/F3/WNT5A/IL1B/RIGI/HYAL2/CHI3L1/BCL10/STAT3/TLR1/AFAP1L2/PRKD2/LGALS9/TLR4/MYD88/MAVS/RIPK1/FADD/PARK7/ZNF580/CD58/PYCARD/CD14/TIRAP/RELA/IL17D/TLR5/HMGB1/TNF/TLR7/PLA2G1B/ELANE/LEP"	"1/230"	"44/22147"	0.372788866918349	"IL6"	1	45	2.18843873517787	0.6991900970191
"GOBP POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"MSX1/TP53/RPL26/NKX3-1/SEPTIN4/BCL2L11/SERINC3/DDIT3/RIPK3/FLCN/SIAH1/MYC/BID/BOK/UBB/FBH1/FIS1/MCL1/SIRT1/RPS7/RPS3/BCAP31/IL20RA/EIF5A/PLEKHF1/PRKRA/ADCY10/DNM1L/PMAIP1/BBC3/RPL11/SKIL/FBXW7/SFPQ/PARK7/PTPN2/NOX1/RACK1/NUPR1/RAD9A/NCK2/STYXL1/BAX/PIAS4/GSDME/SOD1/PLAGL2/NHERF1/BCLAF1/NACC2/MIR27B/NCK1/BAD/CAV1/BECN1/VNN1/MIR186"	"1/230"	"56/22135"	0.446239980436664	"SEPTIN4"	1	57	1.71855590062112	0.745320778424096
"GOBP POSITIVE REGULATION OF KINASE ACTIVITY"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY"	"GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY"	"CEMIP/KIT/CLU/PPIA/THBS1/RGCC/ERN1/FLT1/TLR3/SNCA/DIRAS2/CCND1/MAP2K3/NOX4/TEK/FGFR3/CSF1/CCND2/PDGFD/ABL1/PTPN1/EGR1/TNFSF15/ZNF622/CASS4/ROR1/STRADA/IL23R/AGT/DDR1/NAB2/FGF1/PSRC1/ABI1/AXL/RET/ANGPT1/CLSPN/ADRB2/SASH1/PDPK1/CALM3/EEF1A2/PROX1/CARD10/NEK10/ATP2B4/DIRAS1/RALB/LRP8/IL18/PIH1D1/SNX9/TIGAR/RIPK3/PDGFA/CCL5/STRADB/ACE/PDGFRB/COPS8/CD74/SRC/DLG3/ERBB3/MARK2/RASSF2/HTR2B/PKD2/ARHGEF5/TNFRSF10B/ADAM8/ETAA1/ERBB4/CCN1/MAPT/HMGA2/PINK1/EPHB4/PRKAG2/FCGR1A/EZH2/CCDC88A/GPRC5B/ROS1/GHR/CDKN1A/TRAF6/XRCC6/MAP3K5/GAS6/ADRA2A/PRRC1/MAP3K10/EREG/FGF2/DOK7/ROBO1/NTF3/PRLR/FGF18/PSMD10/PRKD1/OSBPL8/ROR2/TRAF4/TYRO3/EPHA2/IL6R/MUSK/WNT5A/AMBRA1/MST1R/CD24/EGFR/IL1B/TCIM/UNC119/TAOK2/TNFRSF10A/ALK/PTK2B/IL34/KDR/TENM1/PPP2CA/TPD52L1/TPX2/ADAM9/AGAP2/SIRT1/NTRK3/DAXX/RPS3/DVL3/DVL2/CIB1/CCND3/ZNF16/ATG14/CHI3L1/ITGB1BP1/SLC8A2/TGFB1/CENPE/RASGRP1/EDN1/TGFB2/CALM2/CARD14/KIF14/TLR6/PDCD10/FERMT2/PTPRC/VEGFA/DAB2IP/NTRK2/IL23A/CAB39/CACUL1/CCNY/PHB2/ECT2/PILRB/TAB1/TRAF2/CAMKK2/TXN/PDGFRA/MRE11/MET/MAPRE3/MMD/CAMKK1/BORA/MAP2K2/TIE1/PIBF1/DGKZ/LTK/TOM1L1/ANG/TLR4/RAPGEF2/RYK/ALS2/STK11/MIR125B1/EPHA4/FBXW7/NEDD9/RAP1A/MAP3K7/EPGN/LMO4/PRKCD/CSF1R/MAP2K5/IGF1R/HRAS/ERP29/GRM5/IRAK1/PARK7/ADRA2C/ITGB3/MAP3K4/DDR2/EFNA1/NRG1/AXIN2/SYAP1/MAP3K12/LRRK2/XRCC5/PTK2/RHOA/INSR/FGR/MALT1/DIPK2A/CCR7/DUSP12/AXIN1/IRS1/PRKAG1/MTCP1/PDGFC/MAP4K2/DSTYK/AKT1/TAB2/DKK1/DUSP19/JTB/EPHA1/CD40/DLG4/JAK2/EMP2/MERTK/CAMK1/ZFP91/TIRAP/LAT/MAP2K1/ADAM17/TELO2/CALM1/MRNIP/SPDYA/DDX3X/EGF/TGFBR2/FGFR4/PKD1/RAD50/SLC11A1/MAP3K11/FGFR1/CD4/NBN/PHB1/PAK1/PRNP/BAD/RELN/TAOK3/HSP90AA1/IQGAP1/MAP2K7/ERBB2/HSP90AB1/RPTOR/MAP3K13/TNFRSF11A/NTRK1/FZD10/SRCIN1/FLT4/FGFR2/ADCY8/ADRA2B/CHRNA3/TNF/FLT3/CALCA/PDGFB/DRD4/HLA-DRB1/PLA2G1B/P2RY12/IRGM/TTBK1/STOX1/ELANE/LTF/LEP/IL12B/PIK3R5"	"2/229"	"299/21892"	0.818924696738555	"AGT/PDGFA"	2	301	0.63945319916461	0.912183025192768
"GOBP POSITIVE REGULATION OF LAMELLIPODIUM ASSEMBLY"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY"	"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY"	"PLCE1/CARMIL2/AKIRIN1/RAC2/ABI2/AUTS2/AVIL/MTOR/BRK1/RAC1/PIK3CA/WASF2/TWF2/NCKAP1/OCLN/ACTR2/ATP7A/FSCN1/ACTR3/ARPC2/CYFIP1/CDC42/HSP90AA1/PIK3R1/WNT1/MSTN/FRMD7"	"1/230"	"26/22165"	0.244042546330771	"CARMIL2"	1	27	3.70652173913044	0.680707691746648
"GOBP POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"ENPP2/PLCE1/CARMIL2/AKIRIN1/CARMIL1/RAC2/SRC/ABI2/CORO1B/AUTS2/AVIL/MTOR/BRK1/RAC1/PIK3CA/WASF2/TWF2/NCKAP1/RREB1/OCLN/CORO1C/ACTR2/ATP7A/FSCN1/ACTR3/ARPC2/CYFIP1/CDC42/ARHGEF7/HSP90AA1/PIK3R1/WNT1/MSTN/FRMD7"	"1/230"	"33/22158"	0.296971985597882	"CARMIL2"	1	34	2.91936758893281	0.688833684113528
"GOBP POSITIVE REGULATION OF LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL"	"IL6/ITGA4/CHST2/GCNT1/MDK/TRAF6/ETS1/GP1BA/IRAK1/RHOA/NFAT5/FUT4/RELA/ST3GAL4/PTAFR/TNF/ALOX5/SELE/ELANE/ITGB2/CHST4"	"1/230"	"20/22171"	0.195528502383205	"IL6"	1	21	4.81978260869565	0.67940585961501
"GOBP POSITIVE REGULATION OF LEUKOCYTE CELL CELL ADHESION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION"	"IL6/SOX4/HES1/IL7R/CCL2/TNFSF4/PNP/FOXO3/IGFBP2/EGR3/LYN/VSIR/PTPN22/HLA-DPA1/GLI3/ABL2/ABL1/ITGA4/SOX12/IGF2/TNFRSF13C/CD83/IL23R/PHF10/CHST2/PRKCZ/IL4R/DOCK8/CD276/PDPK1/DUSP10/DPP4/EBI3/ADA/CD274/IL18/TNFRSF14/ARID1A/IL1A/CCL5/GCNT1/IL7/B2M/CD74/EFNB1/SRC/TNFSF9/ADAM8/ZMIZ1/ZBTB7B/MDK/GATA3/SMARCC2/HLA-E/SMARCD3/DHPS/ZP3/TRAF6/PBRM1/HSPH1/CORO1A/HAS2/RIPK2/SELENOK/CD55/AMBRA1/THY1/MTOR/IL1RL2/CD24/IL1B/WNT10B/CD160/IL15/KITLG/SIRPA/BCL6/SOCS1/RAG1/RPS3/ITPKB/SHB/ETS1/SMARCE1/AP3D1/ACTB/RASGRP1/NR4A3/BCL10/SMARCD1/EFNB2/CBFB/HLX/FCHO1/CD81/PTPRC/CD46/PIK3CA/SMARCA4/IL12A/IL23A/KLHL25/PDCD1LG2/FYN/SART1/SMARCB1/ACTL6A/ZBTB1/HLA-A/CCDC88B/BMI1/NLRP3/LGALS9/HLA-DMA/AP3B1/GLI2/NFKBID/ANXA1/CD44/TFRC/SLC7A1/TYK2/LGALS1/YES1/FADD/GP1BA/SMARCC1/ARID1B/IRAK1/RARA/PTPN6/XBP1/STAT5B/PTPN11/CD47/KAT5/HSPD1/RHOA/NKAP/PYCARD/MALT1/CCR7/NFAT5/TNFSF13B/MAP3K8/IL6ST/CD27/NFKBIZ/AKT1/FUT4/SOX13/NCK2/IL4I1/PPP3CA/AGER/DNAJA3/JAK2/SIRPB1/RUNX3/SOCS5/HLA-DPB1/RELA/RUNX1/FOXP3/GPAM/LEF1/CYRIB/TGFBR2/CSK/HLA-G/HMGB1/SMARCD2/BRD7/CD4/SMARCA2/ARID2/NCK1/BAD/EFNB3/FLOT2/CAV1/BTN2A2/ZAP70/ST3GAL4/PTAFR/SHH/IL36B/RASAL3/ZBTB16/ICOSLG/VAV1/IHH/CD70/TNF/ALOX5/NCKAP1L/VNN1/HLA-DRB1/XCL1/SELE/ICOS/CD1D/PRKCQ/CD6/HAVCR2/HLA-DRA/ELANE/ITGB2/LEP/HLA-DMB/CHST4/IL12B/CARD11"	"2/229"	"211/21980"	0.646964234232007	"NCKAP1L/IL6"	2	213	0.909787040294708	0.829237532000894
"GOBP POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS"	"RARRES2/TNFSF18/IL6/THBS1/F2RL1/PTN/PGF/DAPK2/CCL7/RIPOR2/SERPINE1/CSF1/LGMN/CXCL12/AKIRIN1/RAC2/CCL5/CD74/CAMK1D/MDK/VEGFC/GAS6/CMKLR1/IL6R/WNT5A/TRPV4/PTK2B/IL34/MAPK3/EDN1/MOSPD2/RAC1/DNM1L/IL12A/VEGFA/IL23A/LGALS9/THBS4/F7/SWAP70/OXSR1/CXCL8/NEDD9/TMEM102/CSF1R/ZNF580/C3AR1/PTK2/CCR7/STK39/C1QBP/MAPK1/C5AR1/WNK1/GPSM3/CREB3/TIRAP/ANO6/ADAM17/ADAM10/CALR/MCU/HMGB1/VEGFB/CX3CR1/CCR1/NCKAP1L/EDN2/XCL1/MSTN/CCL3/S100A14/VEGFD/CXCL10"	"4/227"	"70/22121"	0.00719321159028081	"CCL7/TNFSF18/NCKAP1L/IL6"	4	74	5.5685336689742	0.67940585961501
"GOBP POSITIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	"KIT/IL6/HLA-H/F2RL1/TNFSF4/CADM1/MICB/P2RX7/PAXIP1/ULBP2/TAP2/IL23R/PVR/ULBP3/PRKCZ/STAT6/IL18/NSD2/HLA-C/B2M/LAMP1/MR1/GATA3/FCGR1A/HLA-E/FBXO38/RIF1/ZP3/MLH1/TRAF6/HMCES/TICAM1/HLA-B/MAD2L2/CD55/HLA-F/IL1B/CD160/RSAD2/DENND1B/MICA/RIGI/C3/RAET1E/ULBP1/ATAD5/MSH2/TGFB1/RASGRP1/STX7/CAMK4/CD81/KMT5C/PTPRC/IL12A/FZD5/IL23A/TNFSF13/TRAF2/ZBTB1/HLA-A/NLRP3/IL1R1/TFRC/MAVS/NECTIN2/FADD/TP53BP1/MAP3K7/RAET1G/STAT5B/HSPD1/MALT1/AP1G1/DDX1/ARID5A/CD226/SLC22A13/CD40/EXOSC3/HPX/EXOSC6/FOXP3/HFE/CLCF1/TICAM2/SHLD2/CYRIB/HLA-G/CD177/SHLD3/KMT5B/DHX36/PMS2/LAG3/SHLD1/DDX21/STX4/PTAFR/TBX21/CRTAM/ITGAM/VAV1/TNF/KLRD1/HLA-DRB1/XCL1/CD1D/LTA/HLA-DRA/ITGB2/BTK/SH2D1B/IL12B/IL18R1"	"1/230"	"114/22077"	0.696984947915491	"IL6"	1	115	0.841990846681922	0.854946296081025
"GOBP POSITIVE REGULATION OF LEUKOCYTE MIGRATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION"	"RARRES2/TNFSF18/IL6/THBS1/F2RL1/XG/PTN/PGF/DAPK2/CCL7/ITGA2/MMP14/RIPOR2/SERPINE1/CSF1/PDGFD/ABL2/LGMN/ABL1/ITGA4/BDKRB1/APP/CXCL12/AKIRIN1/JAM3/DOCK8/RAC2/TNFRSF14/JAM2/IL1A/CCL5/CD74/ADAM8/CAMK1D/MDK/ZP3/VEGFC/GAS6/CORO1A/CMKLR1/SELENOK/IL6R/WNT5A/TRPV4/THY1/PTK2B/IL34/KITLG/P2RX4/MAPK3/LGALS3/EDN1/MOSPD2/RAC1/DNM1L/IL12A/VEGFA/IL23A/ICAM1/LGALS9/THBS4/TACR1/IL1R1/MADCAM1/F7/SWAP70/OXSR1/CXCL8/FADD/NEDD9/TMEM102/CSF1R/ZNF580/ITGB3/CD47/C3AR1/PTK2/RHOA/PYCARD/CCR7/STK39/C1QBP/MAPK1/C5AR1/ITGA2B/WNK1/FUT4/AGER/GPSM3/CREB3/TIRAP/ANO6/ADAM17/ADAM10/CALR/MCU/HMGB1/VEGFB/PIK3R1/PTAFR/CD99L2/MIA3/CCL20/TNF/CX3CL1/CX3CR1/TNFRSF18/CCR1/NCKAP1L/EDN2/XCL1/P2RY12/SELE/MSTN/CCL3/S100A14/LYVE1/VEGFD/CXCL10"	"4/227"	"115/22076"	0.0348183091752989	"CCL7/TNFSF18/NCKAP1L/IL6"	4	119	3.38264700248995	0.67940585961501
"GOBP POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION"	"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION"	"KIT/IL6/NFATC2/HES1/FGF10/TNFSF4/PNP/IGFBP2/LYN/PTPN22/CSF1/HLA-DPA1/IGF2/TNFRSF13C/IL23R/BCL2/MEF2C/CD276/EBI3/ADA/CD274/RAC2/IL18/PELI1/IL1A/CCL5/IL7/CD74/EFNB1/TNFSF9/HLA-E/NMB/CDKN1A/DHPS/ZP3/TRAF6/TICAM1/CORO1A/RIPK2/PRLR/SELENOK/CD55/CD24/IL1B/IL34/VAV3/IL15/KITLG/BCL6/MAPK3/RPS3/ATAD5/CD81/PTPRC/CD46/IL12A/IL23A/PDCD1LG2/GPR183/HLA-A/CCDC88B/BMI1/LGALS9/TACR1/ANXA1/TFRC/SLC7A1/TLR4/MYD88/CSF2/SLC39A10/TYK2/FADD/CSF1R/BST2/ZNF335/STAT5B/PTK2/PYCARD/TNFSF13B/MAPK1/IRS2/IL6ST/NCK2/PPP3CA/CD40/AGER/DNAJA3/JAK2/TIRAP/ST6GAL1/HLA-DPB1/CD320/FOXP3/CLCF1/GPAM/TGFBR2/HMGB1/BST1/NCK1/EPHB2/BCL2L1/ZAP70/CSF2RB/SHH/RASAL3/ICOSLG/CD70/CHRNB2/WNT3A/NCKAP1L/CD38/XCL1/MPL/CD1D/PRKCQ/CD6/HAVCR2/LEP/BTK/HLA-DMB/IL12B/CARD11"	"2/229"	"121/22070"	0.362256355014332	"NCKAP1L/IL6"	2	123	1.59298422895088	0.697294817299716
"GOBP POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS"	"PTGS2/ADM/MFSD2A/FGF1/RAB38/LDLR/BMP6/CREBL2/IL1A/CD74/HTR2A/APOE/HTR2B/CCN1/SREBF1/ACSL3/NR1H3/HTR2C/CTDNEP1/CREB1/SIRT2/MTOR/IL1B/SIRT3/ELOVL5/SLC45A3/FABP3/SCARB1/SORBS1/NR1H2/SCAP/SREBF2/SIRT4/PLA2G6/CNEP1R1/CHP1/ABCD1/ANXA1/OGT/MLST8/STAR/PRKCD/SLC27A1/HULC/IGF1R/ZBTB20/LPGAT1/KAT5/PRKAA1/CGA/PPARA/AKT1/GPLD1/NR1D1/DAB2/KAT2B/ABHD6/CAPN2/SPHK2/RDH10/WNT4/RGN/STARD4/MID1IP1/RPTOR/ABCG4/ABCG1/MLXIPL/AVPR1A/TNF/PLA2G3/PLIN5/CYP7A1/NR1H4/CCDC3/ADGRF5"	"1/230"	"75/22116"	0.545414077802293	"APOE"	1	76	1.28208695652174	0.783161862391715
"GOBP POSITIVE REGULATION OF LIPID LOCALIZATION"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION"	"GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION"	"SPP1/PLA2G4A/P2RX7/CD36/NKX3-1/MAP2K6/NFKB1/ATP8A2/PLA2R1/PPARG/PLTP/BMP6/NTSR1/PLIN2/IL1A/ABCA8/ZDHHC8/APOE/SCP2/NMB/MSR1/EEPD1/CRH/NR1H3/LIPG/PTCH1/ABCB4/PTGES/NFKBIA/ERFE/CYP19A1/IL1B/C3/OSBPL11/ANXA2/P2RX4/ACSL1/PLIN3/ABCA3/SIRT1/DBI/FABP3/SCARB1/EDN1/GAL/TRIAP1/ATP8A1/CETP/NR1H2/SREBF2/TMF1/LPCAT3/ABCA1/DENND5B/ABCA12/EHD1/GHRL/ABCA5/PRKCD/HILPDA/ACSL5/RXRA/PRELID1/LDLRAP1/TMEM30A/CES1/LRP1/DAB2/ACACB/ABCA7/ZC3H12A/C1QTNF1/CAV1/GPS2/FITM2/ABCG4/MYB/IKBKE/TNFRSF11A/ABCA13/ABCG1/GALR1/PLA2G3/APOA1/PLIN5/LRAT/PLA2G10/APOB/FITM1/CYP4F2/AVPR1B"	"2/229"	"89/22102"	0.241092461147946	"NTSR1/APOE"	2	91	2.16888278298415	0.680707691746648
"GOBP POSITIVE REGULATION OF LIPID METABOLIC PROCESS"	"go_bp"	"GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS"	"PTGS2/KIT/FLT1/ADM/ADORA1/MFSD2A/TEK/ABHD5/FGFR3/FGF1/PPARG/EEF1A2/RAB38/LDLR/BMP6/CREBL2/IL1A/PDGFRB/CD74/HTR2A/APOE/HTR2B/PNPLA2/CCN1/MAPT/DAGLB/SREBF1/TAFAZZIN/ACSL3/NR1H3/HTR2C/CTDNEP1/FGF2/CREB1/PRKD1/AMBRA1/SIRT2/MTOR/IL1B/SIRT3/AGAP2/ELOVL5/SLC45A3/FABP3/MTLN/TWIST1/ATG14/TGFB1/SCARB1/NR4A3/SORBS1/NR1H2/SCAP/KLHL25/SREBF2/PDGFRA/PPARGC1A/SIRT4/PLA2G6/CNEP1R1/CHP1/AKT2/ABCD1/DGKZ/ANXA1/OGT/MLST8/STAR/PRKCD/SLC27A1/HULC/IGF1R/ZBTB20/LPGAT1/KAT5/FGR/ANGPTL3/CCR7/PRKAA1/LDLRAP1/IRS1/IRS2/CGA/PPARA/AKT1/MLYCD/GPLD1/CES1/NR1D1/DAB2/KAT2B/ABHD6/PPARD/CAPN2/SPHK2/RDH10/WNT4/PRKCE/CPT1A/RGN/STARD4/MID1IP1/RPTOR/ABCG4/DISP3/ABCG1/MLXIPL/AVPR1A/TNF/FLT3/PLA2G3/APOA1/PLIN5/CYP7A1/P2RY12/NR1H4/CCDC3/ADGRF5"	"1/230"	"117/22074"	0.706301826623801	"APOE"	1	118	0.820289855072464	0.85820058902659
