"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"
"600"	"ENSG00000108821"	"17"	50200434	50201704	1271	"*"	"KOS_2h_peak_6963"	310	"."	8.09216	35.17575	31.08695	1110	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	0	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"601"	"ENSG00000108821"	"17"	50200434	50201704	1271	"*"	"KOS_2h_peak_6963"	310	"."	8.09216	35.17575	31.08695	1110	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	0	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"602"	"ENSG00000108821"	"17"	50200434	50201704	1271	"*"	"KOS_2h_peak_6963"	310	"."	8.09216	35.17575	31.08695	1110	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	0	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"603"	"ENSG00000108821"	"17"	50200434	50201704	1271	"*"	"KOS_2h_peak_6963"	310	"."	8.09216	35.17575	31.08695	1110	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	0	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"604"	"ENSG00000108821"	"17"	50189919	50190146	228	"*"	"KOS_2h_peak_6948"	47	"."	3.82834	7.87065	4.75169	82	"Promoter (<=1kb)"	17	50190309	50190924	616	2	"ENST00000494334"	778	"COL1A1"	"17"	50188722	50188973	252	"*"	"KOS_4h_peak_611"	79	"."	7.28338	12.96905	7.99772	136	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	0	"COL1A1"
"605"	"ENSG00000108821"	"17"	50189919	50190146	228	"*"	"KOS_2h_peak_6948"	47	"."	3.82834	7.87065	4.75169	82	"Promoter (<=1kb)"	17	50190309	50190924	616	2	"ENST00000494334"	778	"COL1A1"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"
"606"	"ENSG00000108821"	"17"	50189919	50190146	228	"*"	"KOS_2h_peak_6948"	47	"."	3.82834	7.87065	4.75169	82	"Promoter (<=1kb)"	17	50190309	50190924	616	2	"ENST00000494334"	778	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"607"	"ENSG00000108821"	"17"	50189919	50190146	228	"*"	"KOS_2h_peak_6948"	47	"."	3.82834	7.87065	4.75169	82	"Promoter (<=1kb)"	17	50190309	50190924	616	2	"ENST00000494334"	778	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"608"	"ENSG00000108821"	"17"	50189919	50190146	228	"*"	"KOS_2h_peak_6948"	47	"."	3.82834	7.87065	4.75169	82	"Promoter (<=1kb)"	17	50190309	50190924	616	2	"ENST00000494334"	778	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"609"	"ENSG00000108821"	"17"	50189919	50190146	228	"*"	"KOS_2h_peak_6948"	47	"."	3.82834	7.87065	4.75169	82	"Promoter (<=1kb)"	17	50190309	50190924	616	2	"ENST00000494334"	778	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"610"	"ENSG00000108821"	"17"	50191295	50192089	795	"*"	"KOS_2h_peak_6952"	116	"."	6.17596	15.19365	11.65316	602	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	350	"COL1A1"	"17"	50188722	50188973	252	"*"	"KOS_4h_peak_611"	79	"."	7.28338	12.96905	7.99772	136	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	0	"COL1A1"
"611"	"ENSG00000108821"	"17"	50191295	50192089	795	"*"	"KOS_2h_peak_6952"	116	"."	6.17596	15.19365	11.65316	602	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	350	"COL1A1"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"
"612"	"ENSG00000108821"	"17"	50191295	50192089	795	"*"	"KOS_2h_peak_6952"	116	"."	6.17596	15.19365	11.65316	602	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	350	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"613"	"ENSG00000108821"	"17"	50191295	50192089	795	"*"	"KOS_2h_peak_6952"	116	"."	6.17596	15.19365	11.65316	602	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	350	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"614"	"ENSG00000108821"	"17"	50191295	50192089	795	"*"	"KOS_2h_peak_6952"	116	"."	6.17596	15.19365	11.65316	602	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	350	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"615"	"ENSG00000108821"	"17"	50191295	50192089	795	"*"	"KOS_2h_peak_6952"	116	"."	6.17596	15.19365	11.65316	602	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	350	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"616"	"ENSG00000108821"	"17"	50194272	50194786	515	"*"	"KOS_2h_peak_6955"	92	"."	4.7965	12.67293	9.25121	68	"Promoter (<=1kb)"	17	50193486	50194352	867	2	"ENST00000463440"	0	"COL1A1"	"17"	50188722	50188973	252	"*"	"KOS_4h_peak_611"	79	"."	7.28338	12.96905	7.99772	136	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	0	"COL1A1"
"617"	"ENSG00000108821"	"17"	50194272	50194786	515	"*"	"KOS_2h_peak_6955"	92	"."	4.7965	12.67293	9.25121	68	"Promoter (<=1kb)"	17	50193486	50194352	867	2	"ENST00000463440"	0	"COL1A1"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"
"618"	"ENSG00000108821"	"17"	50194272	50194786	515	"*"	"KOS_2h_peak_6955"	92	"."	4.7965	12.67293	9.25121	68	"Promoter (<=1kb)"	17	50193486	50194352	867	2	"ENST00000463440"	0	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"619"	"ENSG00000108821"	"17"	50194272	50194786	515	"*"	"KOS_2h_peak_6955"	92	"."	4.7965	12.67293	9.25121	68	"Promoter (<=1kb)"	17	50193486	50194352	867	2	"ENST00000463440"	0	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"620"	"ENSG00000108821"	"17"	50194272	50194786	515	"*"	"KOS_2h_peak_6955"	92	"."	4.7965	12.67293	9.25121	68	"Promoter (<=1kb)"	17	50193486	50194352	867	2	"ENST00000463440"	0	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"621"	"ENSG00000108821"	"17"	50194272	50194786	515	"*"	"KOS_2h_peak_6955"	92	"."	4.7965	12.67293	9.25121	68	"Promoter (<=1kb)"	17	50193486	50194352	867	2	"ENST00000463440"	0	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"622"	"ENSG00000108821"	"17"	50192429	50192595	167	"*"	"KOS_2h_peak_6953"	48	"."	4.25127	7.95531	4.83511	95	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	0	"COL1A1"	"17"	50188722	50188973	252	"*"	"KOS_4h_peak_611"	79	"."	7.28338	12.96905	7.99772	136	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	0	"COL1A1"
"623"	"ENSG00000108821"	"17"	50192429	50192595	167	"*"	"KOS_2h_peak_6953"	48	"."	4.25127	7.95531	4.83511	95	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	0	"COL1A1"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"
"624"	"ENSG00000108821"	"17"	50192429	50192595	167	"*"	"KOS_2h_peak_6953"	48	"."	4.25127	7.95531	4.83511	95	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	0	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"625"	"ENSG00000108821"	"17"	50192429	50192595	167	"*"	"KOS_2h_peak_6953"	48	"."	4.25127	7.95531	4.83511	95	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	0	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"626"	"ENSG00000108821"	"17"	50192429	50192595	167	"*"	"KOS_2h_peak_6953"	48	"."	4.25127	7.95531	4.83511	95	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	0	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"627"	"ENSG00000108821"	"17"	50192429	50192595	167	"*"	"KOS_2h_peak_6953"	48	"."	4.25127	7.95531	4.83511	95	"Promoter (<=1kb)"	17	50191866	50192439	574	2	"ENST00000504289"	0	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"628"	"ENSG00000108821"	"17"	50197108	50197226	119	"*"	"KOS_2h_peak_6958"	49	"."	4.29116	8.03499	4.90911	74	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	-513	"COL1A1"	"17"	50188722	50188973	252	"*"	"KOS_4h_peak_611"	79	"."	7.28338	12.96905	7.99772	136	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	0	"COL1A1"
"629"	"ENSG00000108821"	"17"	50197108	50197226	119	"*"	"KOS_2h_peak_6958"	49	"."	4.29116	8.03499	4.90911	74	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	-513	"COL1A1"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"
"630"	"ENSG00000108821"	"17"	50197108	50197226	119	"*"	"KOS_2h_peak_6958"	49	"."	4.29116	8.03499	4.90911	74	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	-513	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"631"	"ENSG00000108821"	"17"	50197108	50197226	119	"*"	"KOS_2h_peak_6958"	49	"."	4.29116	8.03499	4.90911	74	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	-513	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"632"	"ENSG00000108821"	"17"	50197108	50197226	119	"*"	"KOS_2h_peak_6958"	49	"."	4.29116	8.03499	4.90911	74	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	-513	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"633"	"ENSG00000108821"	"17"	50197108	50197226	119	"*"	"KOS_2h_peak_6958"	49	"."	4.29116	8.03499	4.90911	74	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	-513	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"634"	"ENSG00000108821"	"17"	50184518	50184962	445	"*"	"KOS_2h_peak_6943"	110	"."	6.29463	14.60387	11.08523	322	"Promoter (2-3kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	2160	"COL1A1"	"17"	50188722	50188973	252	"*"	"KOS_4h_peak_611"	79	"."	7.28338	12.96905	7.99772	136	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	0	"COL1A1"
"635"	"ENSG00000108821"	"17"	50184518	50184962	445	"*"	"KOS_2h_peak_6943"	110	"."	6.29463	14.60387	11.08523	322	"Promoter (2-3kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	2160	"COL1A1"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"
"636"	"ENSG00000108821"	"17"	50184518	50184962	445	"*"	"KOS_2h_peak_6943"	110	"."	6.29463	14.60387	11.08523	322	"Promoter (2-3kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	2160	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"637"	"ENSG00000108821"	"17"	50184518	50184962	445	"*"	"KOS_2h_peak_6943"	110	"."	6.29463	14.60387	11.08523	322	"Promoter (2-3kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	2160	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"638"	"ENSG00000108821"	"17"	50184518	50184962	445	"*"	"KOS_2h_peak_6943"	110	"."	6.29463	14.60387	11.08523	322	"Promoter (2-3kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	2160	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"639"	"ENSG00000108821"	"17"	50184518	50184962	445	"*"	"KOS_2h_peak_6943"	110	"."	6.29463	14.60387	11.08523	322	"Promoter (2-3kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	2160	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"640"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"17"	50188722	50188973	252	"*"	"KOS_4h_peak_611"	79	"."	7.28338	12.96905	7.99772	136	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	0	"COL1A1"
"641"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"
"642"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"
"643"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"17"	50200809	50200866	58	"*"	"KOS_4h_peak_614"	50	"."	6.23299	9.76683	5.08148	38	"Promoter (<=1kb)"	17	50199289	50200191	903	2	"ENST00000507689"	-618	"COL1A1"
"644"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"
"645"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"17"	50201513	50201593	81	"*"	"KOS_4h_peak_615"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	17	50184101	50201631	17531	2	"ENST00000225964"	38	"COL1A1"
"646"	"ENSG00000109118"	"17"	28950441	28950763	323	"*"	"KOS_2h_peak_6592"	101	"."	5.48253	13.64341	10.17116	157	"Promoter (<=1kb)"	17	28924264	28950682	26419	2	"ENST00000584236"	0	"PHF12"	"17"	28951208	28951291	84	"*"	"KOS_4h_peak_576"	50	"."	5.99808	9.72704	5.04225	35	"Promoter (<=1kb)"	17	28905253	28951307	46055	2	"ENST00000577226"	16	"PHF12"
"647"	"ENSG00000109118"	"17"	28951155	28951527	373	"*"	"KOS_2h_peak_6593"	211	"."	9.21519	24.99442	21.11667	261	"Promoter (<=1kb)"	17	28905250	28951518	46269	2	"ENST00000332830"	0	"PHF12"	"17"	28951208	28951291	84	"*"	"KOS_4h_peak_576"	50	"."	5.99808	9.72704	5.04225	35	"Promoter (<=1kb)"	17	28905253	28951307	46055	2	"ENST00000577226"	16	"PHF12"
"648"	"ENSG00000109118"	"17"	28949213	28949422	210	"*"	"KOS_2h_peak_6590"	17	"."	2.53354	4.5875	1.79718	108	"Promoter (<=1kb)"	17	28924078	28949857	25780	2	"ENST00000582853"	435	"PHF12"	"17"	28951208	28951291	84	"*"	"KOS_4h_peak_576"	50	"."	5.99808	9.72704	5.04225	35	"Promoter (<=1kb)"	17	28905253	28951307	46055	2	"ENST00000577226"	16	"PHF12"
"649"	"ENSG00000109381"	"4"	139084354	139084551	198	"*"	"KOS_2h_peak_12231"	71	"."	5.57212	10.45034	7.15463	106	"Promoter (<=1kb)"	4	139057855	139084496	26642	2	"ENST00000358635"	0	"ELF2"	"4"	139083590	139083675	86	"*"	"KOS_4h_peak_1129"	42	"."	5.6933	8.90153	4.2963	47	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	549	"ELF2"
"650"	"ENSG00000109381"	"4"	139083414	139083819	406	"*"	"KOS_2h_peak_12229"	718	"."	22.91127	77.2433	71.87146	185	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	405	"ELF2"	"4"	139083590	139083675	86	"*"	"KOS_4h_peak_1129"	42	"."	5.6933	8.90153	4.2963	47	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	549	"ELF2"
"651"	"ENSG00000109381"	"4"	139083916	139084239	324	"*"	"KOS_2h_peak_12230"	48	"."	4.93518	7.98511	4.86184	104	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	0	"ELF2"	"4"	139083590	139083675	86	"*"	"KOS_4h_peak_1129"	42	"."	5.6933	8.90153	4.2963	47	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	549	"ELF2"
"652"	"ENSG00000109519"	"4"	7067725	7068556	832	"*"	"KOS_2h_peak_11869"	252	"."	11.05926	29.18809	25.21246	354	"Promoter (<=1kb)"	4	7058671	7068055	9385	2	"ENST00000706688"	0	"GRPEL1"	"4"	7068053	7068104	52	"*"	"KOS_4h_peak_1102"	24	"."	4.90056	6.79614	2.46564	44	"Promoter (<=1kb)"	4	7058671	7068055	9385	2	"ENST00000706688"	0	"GRPEL1"
"653"	"ENSG00000109654"	"4"	153129185	153130328	1144	"*"	"KOS_2h_peak_12295"	925	"."	14.4774	98.4453	92.53308	313	"Distal Intergenic"	4	153152163	153339311	187149	1	"ENST00000676423"	-21835	"TRIM2"	"4"	153129352	153129995	644	"*"	"KOS_4h_peak_1130"	437	"."	12.59435	51.06225	43.79116	149	"Distal Intergenic"	4	153152163	153339311	187149	1	"ENST00000676423"	-22168	"TRIM2"
"654"	"ENSG00000109654"	"4"	153153564	153153800	237	"*"	"KOS_2h_peak_12297"	22	"."	3.41801	5.09657	2.23103	44	"Promoter (<=1kb)"	4	153153118	153336358	183241	1	"ENST00000437508"	446	"TRIM2"	"4"	153129352	153129995	644	"*"	"KOS_4h_peak_1130"	437	"."	12.59435	51.06225	43.79116	149	"Distal Intergenic"	4	153152163	153339311	187149	1	"ENST00000676423"	-22168	"TRIM2"
"655"	"ENSG00000109654"	"4"	153249146	153249294	149	"*"	"KOS_2h_peak_12298"	37	"."	3.65502	6.72316	3.70026	40	"Intron (ENST00000676423/ENSG00000109654, intron 1 of 11)"	4	153257339	153339311	81973	1	"ENST00000676374"	-8045	"TRIM2"	"4"	153129352	153129995	644	"*"	"KOS_4h_peak_1130"	437	"."	12.59435	51.06225	43.79116	149	"Distal Intergenic"	4	153152163	153339311	187149	1	"ENST00000676423"	-22168	"TRIM2"
"656"	"ENSG00000109654"	"4"	153131623	153131744	122	"*"	"KOS_2h_peak_12296"	54	"."	4.93416	8.62136	5.44621	74	"Distal Intergenic"	4	153152163	153339311	187149	1	"ENST00000676423"	-20419	"TRIM2"	"4"	153129352	153129995	644	"*"	"KOS_4h_peak_1130"	437	"."	12.59435	51.06225	43.79116	149	"Distal Intergenic"	4	153152163	153339311	187149	1	"ENST00000676423"	-22168	"TRIM2"
"657"	"ENSG00000110172"	"11"	90222464	90223259	796	"*"	"KOS_2h_peak_2985"	395	"."	8.56579	43.80035	39.59468	534	"Promoter (<=1kb)"	11	90200429	90223049	22621	2	"ENST00000320585"	0	"CHORDC1"	"11"	90222945	90223040	96	"*"	"KOS_4h_peak_260"	31	"."	4.36186	7.58665	3.15225	43	"Promoter (<=1kb)"	11	90202407	90223030	20624	2	"ENST00000525317"	0	"CHORDC1"
"658"	"ENSG00000110328"	"11"	11620679	11622137	1459	"*"	"KOS_2h_peak_2449"	381	"."	13.04871	42.38887	38.19991	1298	"Promoter (<=1kb)"	11	11270877	11622005	351129	2	"ENST00000227756"	0	"GALNT18"	"11"	11621896	11621985	90	"*"	"KOS_4h_peak_223"	33	"."	5.56241	7.85492	3.37156	13	"Promoter (<=1kb)"	11	11270877	11622005	351129	2	"ENST00000227756"	20	"GALNT18"
"659"	"ENSG00000110628"	"11"	2902065	2902302	238	"*"	"KOS_2h_peak_2383"	227	"."	9.46527	26.63734	22.71713	127	"Promoter (<=1kb)"	11	2902278	2925246	22969	1	"ENST00000649076"	0	"SLC22A18"	"11"	2902133	2902184	52	"*"	"KOS_4h_peak_217"	41	"."	5.60811	8.76486	4.17206	32	"Promoter (<=1kb)"	11	2902278	2925246	22969	1	"ENST00000649076"	-94	"SLC22A18"
"660"	"ENSG00000110925"	"12"	51083057	51083705	649	"*"	"KOS_2h_peak_3446"	476	"."	13.26616	52.03192	47.6862	358	"Promoter (<=1kb)"	12	51061205	51083596	22392	2	"ENST00000228515"	0	"CSRNP2"	"12"	51083246	51083499	254	"*"	"KOS_4h_peak_299"	95	"."	8.5692	14.66502	9.58473	148	"Promoter (<=1kb)"	12	51067899	51083582	15684	2	"ENST00000548206"	83	"CSRNP2"
