"geneId"	"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"transcriptId"	"distanceToTSS"	"external_gene_name"
"490"	"ENSG00000144040"	"2"	73071582	73071682	101	"*"	"KOS_4h_peak_838"	56	"."	6.424	10.41433	5.66213	90	"Promoter (<=1kb)"	2	72944864	73071673	126810	2	"ENST00000411783"	0	"SFXN5"
"491"	"ENSG00000144120"	"2"	119679303	119679384	82	"*"	"KOS_4h_peak_873"	32	"."	5.14121	7.7109	3.24218	5	"Promoter (<=1kb)"	2	119679203	119686507	7305	1	"ENST00000409951"	100	"TMEM177"
"492"	"ENSG00000144152"	"2"	112139074	112139128	55	"*"	"KOS_4h_peak_869"	77	"."	7.34171	12.65555	7.71746	21	"Promoter (<=1kb)"	2	112138583	112187645	49063	1	"ENST00000409450"	491	"FBLN7"
"493"	"ENSG00000144218"	"2"	100016445	100016844	400	"*"	"KOS_4h_peak_857"	177	"."	12.39873	23.33083	17.73847	191	"Intron (ENST00000409236/ENSG00000144218, intron 2 of 22)"	2	100006149	100007951	1803	2	"ENST00000498090"	-8494	"AFF3"
"494"	"ENSG00000144218"	"2"	100016038	100016166	129	"*"	"KOS_4h_peak_855"	41	"."	5.56964	8.70312	4.11695	11	"Intron (ENST00000409236/ENSG00000144218, intron 2 of 22)"	2	100006149	100007951	1803	2	"ENST00000498090"	-8087	"AFF3"
"495"	"ENSG00000144218"	"2"	99559278	99559329	52	"*"	"KOS_4h_peak_854"	33	"."	5.63697	7.81115	3.3371	24	"Intron (ENST00000409236/ENSG00000144218, intron 19 of 22)"	2	99547575	99593267	45693	2	"ENST00000671937"	33938	"AFF3"
"496"	"ENSG00000144218"	"2"	100104337	100104451	115	"*"	"KOS_4h_peak_858"	45	"."	4.90709	9.22813	4.59797	19	"Promoter (<=1kb)"	2	100008887	100104525	95639	2	"ENST00000672047"	74	"AFF3"
"497"	"ENSG00000144218"	"2"	100016271	100016381	111	"*"	"KOS_4h_peak_856"	36	"."	5.58033	8.1261	3.62244	18	"Intron (ENST00000409236/ENSG00000144218, intron 2 of 22)"	2	100006149	100007951	1803	2	"ENST00000498090"	-8320	"AFF3"
"498"	"ENSG00000144485"	"2"	238239815	238239899	85	"*"	"KOS_4h_peak_912"	32	"."	5.14121	7.7109	3.24218	6	"Promoter (<=1kb)"	2	238238605	238239958	1354	2	"ENST00000409182"	59	"HES6"
"499"	"ENSG00000145016"	"3"	197749690	197749793	104	"*"	"KOS_4h_peak_1091"	66	"."	7.10223	11.51087	6.66428	77	"Promoter (<=1kb)"	3	197671393	197749699	78307	2	"ENST00000273582"	0	"RUBCN"
"500"	"ENSG00000145113"	"3"	195767309	195767364	56	"*"	"KOS_4h_peak_1081"	79	"."	7.28338	12.96905	7.99772	30	"Promoter (2-3kb)"	3	195766662	195769688	3027	2	"ENST00000486425"	2324	"MUC4"
"501"	"ENSG00000145113"	"3"	195767456	195767524	69	"*"	"KOS_4h_peak_1082"	158	"."	11.24707	21.3675	15.88268	33	"Promoter (2-3kb)"	3	195766662	195769688	3027	2	"ENST00000486425"	2164	"MUC4"
"502"	"ENSG00000145113"	"3"	195767590	195767892	303	"*"	"KOS_4h_peak_1083"	279	"."	16.131	34.12669	27.92996	176	"Promoter (1-2kb)"	3	195766662	195769688	3027	2	"ENST00000486425"	1796	"MUC4"
"503"	"ENSG00000145491"	"5"	10441552	10441647	96	"*"	"KOS_4h_peak_1142"	24	"."	4.08924	6.80383	2.46867	4	"Promoter (<=1kb)"	5	10441524	10465024	23501	1	"ENST00000503804"	28	"ROPN1L"
"504"	"ENSG00000145555"	"5"	16935448	16935560	113	"*"	"KOS_4h_peak_1146"	17	"."	3.9985	5.86251	1.70983	84	"Promoter (<=1kb)"	5	16780734	16935938	155205	2	"ENST00000502436"	378	"MYO10"
"505"	"ENSG00000145632"	"5"	58459996	58460098	103	"*"	"KOS_4h_peak_1153"	112	"."	8.56868	16.43345	11.22945	53	"Promoter (<=1kb)"	5	58453982	58460086	6105	2	"ENST00000274289"	0	"PLK2"
"506"	"ENSG00000145675"	"5"	68215751	68215802	52	"*"	"KOS_4h_peak_1155"	52	"."	6.13124	9.94216	5.23651	36	"Promoter (<=1kb)"	5	68215753	68301480	85728	1	"ENST00000521657"	0	"PIK3R1"
"507"	"ENSG00000145819"	"5"	142770712	142770790	79	"*"	"KOS_4h_peak_1178"	74	"."	7.79825	12.34886	7.43025	36	"Promoter (<=1kb)"	5	142771119	143224097	452979	1	"ENST00000642734"	-329	"ARHGAP26"
"508"	"ENSG00000145919"	"5"	173616534	173616594	61	"*"	"KOS_4h_peak_1185"	59	"."	6.42651	10.78055	5.99391	23	"Promoter (<=1kb)"	5	173607521	173616588	9068	2	"ENST00000285908"	0	"BOD1"
"509"	"ENSG00000145990"	"6"	13487558	13487626	69	"*"	"KOS_4h_peak_1212"	93	"."	8.41291	14.40662	9.33455	25	"Promoter (<=1kb)"	6	13357830	13487600	129771	2	"ENST00000379287"	0	"GFOD1"
"510"	"ENSG00000146072"	"6"	47309447	47309539	93	"*"	"KOS_4h_peak_1251"	35	"."	5.67185	8.03436	3.53643	90	"Promoter (<=1kb)"	6	47231532	47309905	78374	2	"ENST00000296861"	366	"TNFRSF21"
"511"	"ENSG00000146373"	"6"	124962136	124962240	105	"*"	"KOS_4h_peak_1265"	27	"."	5.2071	7.08212	2.71632	15	"Promoter (<=1kb)"	6	124962437	125092633	130197	1	"ENST00000521654"	-197	"RNF217"
"512"	"ENSG00000146576"	"7"	6590064	6590115	52	"*"	"KOS_4h_peak_1301"	37	"."	5.50628	8.2919	3.77474	17	"Promoter (<=1kb)"	7	6590144	6608724	18581	1	"ENST00000359073"	-29	"INTS15"
"513"	"ENSG00000146700"	"7"	76393626	76393695	70	"*"	"KOS_4h_peak_1326"	54	"."	6.48089	10.16573	5.43914	41	"Promoter (<=1kb)"	7	76389334	76393490	4157	2	"ENST00000492979"	-136	"SSC4D"
"514"	"ENSG00000146707"	"7"	76627392	76627448	57	"*"	"KOS_4h_peak_1327"	87	"."	7.80057	13.81614	8.7906	26	"Promoter (<=1kb)"	7	76609986	76627279	17294	2	"ENST00000310842"	-113	"POMZP3"
"515"	"ENSG00000146731"	"7"	56051792	56051922	131	"*"	"KOS_4h_peak_1315"	63	"."	5.99776	11.20445	6.37681	51	"Promoter (<=1kb)"	7	56051765	56063989	12225	1	"ENST00000275603"	27	"CCT6A"
"516"	"ENSG00000146856"	"7"	134986769	134986929	161	"*"	"KOS_4h_peak_1353"	33	"."	5.39061	7.82393	3.34571	81	"Promoter (<=1kb)"	7	134986604	134988364	1761	1	"ENST00000470839"	165	"AGBL3"
"517"	"ENSG00000146963"	"7"	139359395	139359846	452	"*"	"KOS_4h_peak_1356"	147	"."	9.92204	20.20185	14.78558	218	"Promoter (<=1kb)"	7	139359512	139398624	39113	1	"ENST00000608368"	0	"LUC7L2"
"518"	"ENSG00000147408"	"8"	19461640	19461753	114	"*"	"KOS_4h_peak_1383"	70	"."	4.76251	11.91642	7.03002	37	"Intron (ENST00000454498/ENSG00000147408, intron 4 of 9)"	8	19420383	19495191	74809	2	"ENST00000518542"	33438	"CSGALNACT1"
"519"	"ENSG00000148357"	"9"	130277720	130277905	186	"*"	"KOS_4h_peak_1448"	112	"."	9.59785	16.40653	11.21421	164	"Intron (ENST00000683500/ENSG00000148357, intron 1 of 97)"	9	130265879	130434123	168245	1	"ENST00000624552"	11841	"HMCN2"
"520"	"ENSG00000148411"	"9"	136095809	136095882	74	"*"	"KOS_4h_peak_1461"	25	"."	4.81741	6.91793	2.57334	72	"Promoter (<=1kb)"	9	136006537	136095289	88753	2	"ENST00000277554"	-520	"NACC2"
"521"	"ENSG00000148660"	"10"	73849173	73849278	106	"*"	"KOS_4h_peak_181"	40	"."	5.99865	8.58091	4.0249	12	"Promoter (1-2kb)"	10	73837014	73848012	10999	2	"ENST00000492020"	-1161	"CAMK2G"
"522"	"ENSG00000148660"	"10"	73874389	73874564	176	"*"	"KOS_4h_peak_182"	45	"."	6.23903	9.19582	4.57153	57	"Promoter (<=1kb)"	10	73812501	73874519	62019	2	"ENST00000351293"	0	"CAMK2G"
"523"	"ENSG00000148680"	"10"	90857559	90857781	223	"*"	"KOS_4h_peak_190"	80	"."	8.19571	13.04579	8.0732	133	"Promoter (<=1kb)"	10	90740823	90857698	116876	2	"ENST00000277874"	0	"HTR7"
"524"	"ENSG00000149091"	"11"	46347529	46347703	175	"*"	"KOS_4h_peak_226"	50	"."	5.99808	9.72704	5.04225	8	"Promoter (<=1kb)"	11	46347588	46379947	32360	1	"ENST00000421244"	0	"DGKZ"
"525"	"ENSG00000149187"	"11"	47553147	47553208	62	"*"	"KOS_4h_peak_228"	17	"."	3.9985	5.86251	1.70983	43	"Promoter (<=1kb)"	11	47465937	47553132	87196	2	"ENST00000687097"	-15	"CELF1"
"526"	"ENSG00000149187"	"11"	47552575	47552660	86	"*"	"KOS_4h_peak_227"	63	"."	5.99776	11.20445	6.37681	48	"Promoter (<=1kb)"	11	47465933	47553117	87185	2	"ENST00000310513"	457	"CELF1"
"527"	"ENSG00000149243"	"11"	75430380	75430451	72	"*"	"KOS_4h_peak_256"	20	"."	4.82208	6.3077	2.06398	51	"Promoter (<=1kb)"	11	75422394	75430191	7798	2	"ENST00000376292"	-189	"KLHL35"
"528"	"ENSG00000149260"	"11"	77066763	77066861	99	"*"	"KOS_4h_peak_257"	42	"."	6.00284	8.80761	4.21067	89	"Promoter (<=1kb)"	11	77066961	77125618	58658	1	"ENST00000531028"	-100	"CAPN5"
"529"	"ENSG00000149679"	"20"	62397857	62398406	550	"*"	"KOS_4h_peak_944"	437	"."	22.43579	51.04695	43.78364	218	"Promoter (1-2kb)"	20	62391014	62396331	5318	2	"ENST00000453274"	-1526	"CABLES2"
"530"	"ENSG00000149925"	"16"	30065448	30065569	122	"*"	"KOS_4h_peak_487"	31	"."	5.21338	7.54303	3.11262	109	"Promoter (<=1kb)"	16	30065760	30070414	4655	1	"ENST00000642816"	-191	"ALDOA"
"531"	"ENSG00000149948"	"12"	65825102	65825227	126	"*"	"KOS_4h_peak_307"	59	"."	6.83549	10.74048	5.97265	12	"Promoter (<=1kb)"	12	65825123	65952536	127414	1	"ENST00000393577"	0	"HMGA2"
"532"	"ENSG00000150551"	"2"	132670084	132670162	79	"*"	"KOS_4h_peak_883"	31	"."	4.66492	7.53009	3.10331	45	"Promoter (<=1kb)"	2	132663026	132670200	7175	2	"ENST00000449209"	38	"LYPD1"
"533"	"ENSG00000150667"	"15"	39782680	39782881	202	"*"	"KOS_4h_peak_421"	69	"."	6.85495	11.86177	6.98135	165	"Promoter (<=1kb)"	15	39600031	39782841	182811	2	"ENST00000350221"	0	"FSIP1"
"534"	"ENSG00000150687"	"11"	86800603	86800672	70	"*"	"KOS_4h_peak_259"	31	"."	5.21338	7.54303	3.11262	41	"Promoter (<=1kb)"	11	86800544	86932934	132391	1	"ENST00000533880"	59	"PRSS23"
"535"	"ENSG00000150867"	"10"	22655887	22655938	52	"*"	"KOS_4h_peak_155"	40	"."	5.89132	8.62633	4.06726	19	"Intron (ENST00000376573/ENSG00000150867, intron 1 of 9)"	10	22642022	22691830	49809	2	"ENST00000605011"	35892	"PIP4K2A"
"536"	"ENSG00000150867"	"10"	22656000	22656071	72	"*"	"KOS_4h_peak_156"	32	"."	5.45713	7.68369	3.23693	32	"Intron (ENST00000376573/ENSG00000150867, intron 1 of 9)"	10	22642022	22691830	49809	2	"ENST00000605011"	35759	"PIP4K2A"
"537"	"ENSG00000150938"	"2"	36356481	36356613	133	"*"	"KOS_4h_peak_820"	93	"."	8.41291	14.40662	9.33455	37	"Promoter (<=1kb)"	2	36356471	36378903	22433	1	"ENST00000428774"	10	"CRIM1"
"538"	"ENSG00000150991"	"12"	124914542	124914654	113	"*"	"KOS_4h_peak_331"	76	"."	5.53607	12.62443	7.69159	49	"Promoter (<=1kb)"	12	124911646	124914650	3005	2	"ENST00000339647"	0	"UBC"
"539"	"ENSG00000150991"	"12"	124914230	124914293	64	"*"	"KOS_4h_peak_330"	69	"."	6.85495	11.86177	6.98135	16	"Promoter (<=1kb)"	12	124913404	124914304	901	2	"ENST00000535859"	11	"UBC"
"540"	"ENSG00000150991"	"12"	124913500	124913591	92	"*"	"KOS_4h_peak_329"	18	"."	4.44701	6.08572	1.89636	40	"Promoter (<=1kb)"	12	124913350	124914065	716	2	"ENST00000544481"	474	"UBC"
"541"	"ENSG00000151025"	"10"	25174844	25175032	189	"*"	"KOS_4h_peak_158"	60	"."	7.08499	10.86367	6.07191	77	"Promoter (<=1kb)"	10	25175001	25602229	427229	1	"ENST00000376351"	0	"GPR158"
"542"	"ENSG00000151067"	"12"	2437710	2438177	468	"*"	"KOS_4h_peak_280"	136	"."	10.14605	19.04112	13.69118	344	"Intron (ENST00000682544/ENSG00000151067, intron 3 of 49)"	12	2448976	2566582	117607	1	"ENST00000682343"	-10799	"CACNA1C"
"543"	"ENSG00000151067"	"12"	2438231	2438516	286	"*"	"KOS_4h_peak_281"	88	"."	8.34362	13.91258	8.88396	255	"Intron (ENST00000682544/ENSG00000151067, intron 3 of 49)"	12	2448976	2566582	117607	1	"ENST00000682343"	-10460	"CACNA1C"
"544"	"ENSG00000151422"	"5"	108748451	108748514	64	"*"	"KOS_4h_peak_1165"	41	"."	5.56964	8.70312	4.11695	28	"Promoter (<=1kb)"	5	108748399	108832820	84422	1	"ENST00000513676"	52	"FER"
"545"	"ENSG00000151687"	"2"	189674473	189674524	52	"*"	"KOS_4h_peak_889"	35	"."	5.14609	8.02048	3.52587	46	"Promoter (<=1kb)"	2	189674607	189696200	21594	1	"ENST00000461516"	-83	"ANKAR"
"546"	"ENSG00000151917"	"6"	56954973	56955037	65	"*"	"KOS_4h_peak_1253"	56	"."	6.424	10.41433	5.66213	33	"Promoter (<=1kb)"	6	56955107	57027346	72240	1	"ENST00000370746"	-70	"BEND6"
"547"	"ENSG00000152284"	"2"	85133749	85133815	67	"*"	"KOS_4h_peak_847"	51	"."	6.0395	9.79399	5.10335	39	"Promoter (<=1kb)"	2	85133392	85310387	176996	1	"ENST00000282111"	357	"TCF7L1"
"548"	"ENSG00000152795"	"4"	82429908	82429975	68	"*"	"KOS_4h_peak_1121"	41	"."	5.56964	8.70312	4.11695	28	"Promoter (<=1kb)"	4	82422565	82430225	7661	2	"ENST00000614627"	250	"HNRNPDL"
"549"	"ENSG00000152990"	"4"	22515599	22515753	155	"*"	"KOS_4h_peak_1111"	69	"."	6.85495	11.86177	6.98135	119	"Promoter (<=1kb)"	4	22473020	22515696	42677	2	"ENST00000506346"	0	"ADGRA3"
"550"	"ENSG00000153066"	"16"	11742703	11742780	78	"*"	"KOS_4h_peak_465"	24	"."	4.71278	6.75286	2.42901	69	"Promoter (<=1kb)"	16	11698134	11742794	44661	2	"ENST00000573174"	14	"TXNDC11"
"551"	"ENSG00000153094"	"2"	111122164	111122220	57	"*"	"KOS_4h_peak_866"	65	"."	6.77502	11.34628	6.51162	18	"Promoter (<=1kb)"	2	111122576	111168444	45869	1	"ENST00000393252"	-356	"BCL2L11"
"552"	"ENSG00000153094"	"2"	111122279	111122659	381	"*"	"KOS_4h_peak_867"	55	"."	5.66455	10.24766	5.50938	96	"Promoter (<=1kb)"	2	111122576	111168444	45869	1	"ENST00000393252"	0	"BCL2L11"
"553"	"ENSG00000153094"	"2"	111120907	111121451	545	"*"	"KOS_4h_peak_864"	46	"."	5.33134	9.31535	4.67549	125	"Promoter (<=1kb)"	2	111120914	111128837	7924	1	"ENST00000405953"	0	"BCL2L11"
"554"	"ENSG00000153201"	"2"	108719376	108719571	196	"*"	"KOS_4h_peak_862"	101	"."	8.14025	15.25614	10.12394	146	"Promoter (<=1kb)"	2	108719482	108785809	66328	1	"ENST00000283195"	0	"RANBP2"
"555"	"ENSG00000153317"	"8"	130443589	130443772	184	"*"	"KOS_4h_peak_1398"	77	"."	7.34171	12.65555	7.71746	65	"Promoter (<=1kb)"	8	130052104	130443674	391571	2	"ENST00000518721"	0	"ASAP1"
"556"	"ENSG00000153922"	"5"	98928787	98929048	262	"*"	"KOS_4h_peak_1164"	103	"."	8.53098	15.44683	10.30623	96	"Promoter (<=1kb)"	5	98853985	98929007	75023	2	"ENST00000511067"	0	"CHD1"
"557"	"ENSG00000153933"	"17"	56834888	56834994	107	"*"	"KOS_4h_peak_622"	41	"."	5.56964	8.70312	4.11695	59	"Promoter (<=1kb)"	17	56834966	56866076	31111	1	"ENST00000572944"	0	"DGKE"
"558"	"ENSG00000154122"	"5"	14871973	14872061	89	"*"	"KOS_4h_peak_1145"	17	"."	3.9985	5.86251	1.70983	56	"Promoter (<=1kb)"	5	14704800	14871778	166979	2	"ENST00000284268"	-195	"ANKH"
"559"	"ENSG00000154217"	"17"	67377218	67377373	156	"*"	"KOS_4h_peak_642"	158	"."	10.28242	21.34395	15.85977	83	"Promoter (<=1kb)"	17	67377281	67697256	319976	1	"ENST00000580974"	0	"PITPNC1"
"560"	"ENSG00000154217"	"17"	67378244	67378323	80	"*"	"KOS_4h_peak_643"	49	"."	6.30968	9.5794	4.92069	21	"Promoter (<=1kb)"	17	67378966	67578225	199260	1	"ENST00000584471"	-643	"PITPNC1"
"561"	"ENSG00000154229"	"17"	66303353	66303406	54	"*"	"KOS_4h_peak_635"	42	"."	6.00284	8.80761	4.21067	48	"Promoter (<=1kb)"	17	66302957	66306348	3392	1	"ENST00000583775"	396	"PRKCA"
"562"	"ENSG00000154556"	"4"	185847636	185847710	75	"*"	"KOS_4h_peak_1136"	51	"."	6.59852	9.80045	5.10335	64	"Intron (ENST00000284776/ENSG00000154556, intron 1 of 20)"	4	185684811	185813124	128314	2	"ENST00000456060"	-34512	"SORBS2"
"563"	"ENSG00000154582"	"8"	73972045	73972187	143	"*"	"KOS_4h_peak_1391"	205	"."	12.90972	26.29348	20.53724	51	"Promoter (<=1kb)"	8	73939169	73972186	33018	2	"ENST00000602840"	0	"ELOC"
"564"	"ENSG00000154640"	"21"	17612742	17612833	92	"*"	"KOS_4h_peak_959"	50	"."	6.4269	9.76996	5.08221	55	"Promoter (<=1kb)"	21	17593653	17612844	19192	2	"ENST00000339775"	11	"BTG3"
"565"	"ENSG00000154734"	"21"	26844556	26844615	60	"*"	"KOS_4h_peak_962"	40	"."	5.68732	8.58022	4.0249	39	"Promoter (<=1kb)"	21	26836287	26843777	7491	2	"ENST00000679152"	-779	"ADAMTS1"
"566"	"ENSG00000154734"	"21"	26845279	26845408	130	"*"	"KOS_4h_peak_963"	112	"."	8.85929	16.44196	11.23618	82	"Promoter (<=1kb)"	21	26835755	26845409	9655	2	"ENST00000284984"	1	"ADAMTS1"
"567"	"ENSG00000154734"	"21"	26844403	26844479	77	"*"	"KOS_4h_peak_961"	54	"."	6.48089	10.16573	5.43914	49	"Promoter (<=1kb)"	21	26836287	26843777	7491	2	"ENST00000679152"	-626	"ADAMTS1"
"568"	"ENSG00000155115"	"6"	110958774	110958862	89	"*"	"KOS_4h_peak_1261"	93	"."	8.41291	14.40662	9.33455	48	"Promoter (<=1kb)"	6	110958928	110967890	8963	1	"ENST00000480191"	-66	"GTF3C6"
"569"	"ENSG00000155254"	"10"	97714106	97714333	228	"*"	"KOS_4h_peak_195"	38	"."	4.99813	8.40895	3.87883	107	"Promoter (<=1kb)"	10	97714694	97717479	2786	1	"ENST00000421644"	-361	"MARVELD1"
"570"	"ENSG00000155313"	"21"	15729743	15729899	157	"*"	"KOS_4h_peak_957"	107	"."	8.82101	15.92289	10.762	44	"Promoter (<=1kb)"	21	15729982	15880064	150083	1	"ENST00000400183"	-83	"USP25"
"571"	"ENSG00000155380"	"1"	112956026	112956199	174	"*"	"KOS_4h_peak_79"	44	"."	5.78112	9.04233	4.42881	59	"Promoter (<=1kb)"	1	112911847	112956196	44350	2	"ENST00000369626"	0	"SLC16A1"
"572"	"ENSG00000155850"	"5"	149960888	149960943	56	"*"	"KOS_4h_peak_1179"	31	"."	4.66492	7.53009	3.10331	14	"Promoter (<=1kb)"	5	149960785	149977722	16938	1	"ENST00000433184"	103	"SLC26A2"
"573"	"ENSG00000155858"	"5"	157743558	157743622	65	"*"	"KOS_4h_peak_1180"	86	"."	8.39812	13.67227	8.65634	44	"Promoter (<=1kb)"	5	157743712	157760709	16998	1	"ENST00000286307"	-90	"LSM11"
"574"	"ENSG00000156011"	"8"	19013596	19013695	100	"*"	"KOS_4h_peak_1382"	41	"."	5.56964	8.70312	4.11695	45	"Promoter (<=1kb)"	8	18527303	19013703	486401	2	"ENST00000327040"	8	"PSD3"
"575"	"ENSG00000156017"	"9"	75028194	75028300	107	"*"	"KOS_4h_peak_1420"	38	"."	4.99813	8.40895	3.87883	86	"Promoter (<=1kb)"	9	74980790	75028293	47504	2	"ENST00000376834"	0	"CARNMT1"
"576"	"ENSG00000156030"	"14"	73759970	73760021	52	"*"	"KOS_4h_peak_392"	51	"."	6.0395	9.79399	5.10335	24	"Promoter (<=1kb)"	14	73715131	73760298	45168	2	"ENST00000286523"	277	"MIDEAS"
"577"	"ENSG00000156508"	"6"	73520954	73521077	124	"*"	"KOS_4h_peak_1255"	41	"."	5.56964	8.70312	4.11695	89	"Promoter (<=1kb)"	6	73515750	73521018	5269	2	"ENST00000316292"	0	"EEF1A1"
"578"	"ENSG00000156599"	"11"	57668138	57668227	90	"*"	"KOS_4h_peak_229"	23	"."	4.33171	6.68058	2.38836	8	"Promoter (<=1kb)"	11	57668114	57701182	33069	1	"ENST00000287169"	24	"ZDHHC5"
"579"	"ENSG00000156671"	"10"	75111466	75111569	104	"*"	"KOS_4h_peak_184"	119	"."	9.03337	17.2031	11.96879	54	"Promoter (<=1kb)"	10	75111511	75182123	70613	1	"ENST00000671730"	0	"SAMD8"
"580"	"ENSG00000156735"	"8"	38176850	38177029	180	"*"	"KOS_4h_peak_1388"	69	"."	6.85495	11.86177	6.98135	85	"Promoter (<=1kb)"	8	38176855	38213301	36447	1	"ENST00000287322"	0	"BAG4"
"581"	"ENSG00000156873"	"16"	30749133	30749201	69	"*"	"KOS_4h_peak_490"	79	"."	7.28338	12.96905	7.99772	35	"Promoter (<=1kb)"	16	30748844	30751913	3070	1	"ENST00000569762"	289	"PHKG2"
"582"	"ENSG00000157349"	"16"	70299161	70299234	74	"*"	"KOS_4h_peak_514"	31	"."	5.35575	7.52	3.10259	49	"Promoter (<=1kb)"	16	70299162	70333826	34665	1	"ENST00000393657"	0	"DDX19B"
"583"	"ENSG00000157637"	"17"	81253524	81253848	325	"*"	"KOS_4h_peak_668"	112	"."	8.56868	16.43345	11.22945	290	"Promoter (1-2kb)"	17	81250877	81252503	1627	2	"ENST00000573058"	-1021	"SLC38A10"
"584"	"ENSG00000157741"	"7"	139231223	139231364	142	"*"	"KOS_4h_peak_1355"	40	"."	5.89132	8.62633	4.06726	63	"Promoter (<=1kb)"	7	139231237	139308236	77000	1	"ENST00000473989"	0	"UBN2"
"585"	"ENSG00000157881"	"1"	2526377	2526542	166	"*"	"KOS_4h_peak_7"	138	"."	9.95282	19.21654	13.85997	28	"Promoter (<=1kb)"	1	2519204	2526575	7372	2	"ENST00000486396"	33	"PANK4"
"586"	"ENSG00000158163"	"3"	138051227	138051303	77	"*"	"KOS_4h_peak_1065"	93	"."	7.88303	14.38302	9.31636	36	"Distal Intergenic"	3	138064403	138067640	3238	2	"ENST00000486487"	16337	"DZIP1L"
"587"	"ENSG00000158163"	"3"	138050805	138051141	337	"*"	"KOS_4h_peak_1064"	302	"."	15.60114	36.53189	30.22225	250	"Distal Intergenic"	3	138064403	138067640	3238	2	"ENST00000486487"	16499	"DZIP1L"
"588"	"ENSG00000158270"	"18"	500685	500784	100	"*"	"KOS_4h_peak_683"	32	"."	5.14121	7.7109	3.24218	4	"Promoter (<=1kb)"	18	316737	500701	183965	2	"ENST00000400256"	0	"COLEC12"
"589"	"ENSG00000158467"	"7"	129225459	129225611	153	"*"	"KOS_4h_peak_1350"	48	"."	6.06162	9.49187	4.83832	133	"Promoter (<=1kb)"	7	129225050	129430211	205162	1	"ENST00000446544"	409	"AHCYL2"
"590"	"ENSG00000158717"	"16"	88706402	88706497	96	"*"	"KOS_4h_peak_541"	17	"."	3.9985	5.86251	1.70983	14	"Promoter (<=1kb)"	16	88696501	88706408	9908	2	"ENST00000312838"	0	"RNF166"
"591"	"ENSG00000159069"	"9"	136944603	136944709	107	"*"	"KOS_4h_peak_1466"	50	"."	5.99808	9.72704	5.04225	73	"Promoter (<=1kb)"	9	136940435	136944688	4254	2	"ENST00000483559"	0	"FBXW5"
"592"	"ENSG00000159202"	"17"	48908695	48908803	109	"*"	"KOS_4h_peak_607"	38	"."	4.63447	8.39522	3.87229	45	"Promoter (<=1kb)"	17	48908716	48927103	18388	1	"ENST00000506498"	0	"UBE2Z"
"593"	"ENSG00000159239"	"2"	74421615	74421673	59	"*"	"KOS_4h_peak_841"	41	"."	5.56964	8.70312	4.11695	42	"Promoter (<=1kb)"	2	74393836	74421662	27827	2	"ENST00000517883"	0	""
"594"	"ENSG00000159388"	"1"	203305574	203305693	120	"*"	"KOS_4h_peak_128"	52	"."	6.13124	9.94216	5.23651	84	"Promoter (<=1kb)"	1	203305519	203309602	4084	1	"ENST00000290551"	55	"BTG2"
"595"	"ENSG00000159403"	"12"	7084978	7085052	75	"*"	"KOS_4h_peak_288"	41	"."	5.56964	8.70312	4.11695	47	"Promoter (2-3kb)"	12	7080419	7087844	7426	2	"ENST00000602298"	2792	"C1R"
"596"	"ENSG00000159433"	"15"	42575375	42575432	58	"*"	"KOS_4h_peak_426"	23	"."	4.33171	6.68058	2.38836	36	"Promoter (<=1kb)"	15	42575606	42720998	145393	1	"ENST00000290607"	-174	"STARD9"
"597"	"ENSG00000159871"	"19"	43798814	43798865	52	"*"	"KOS_4h_peak_776"	54	"."	6.6749	10.17683	5.44636	14	"Promoter (<=1kb)"	19	43797496	43798696	1201	2	"ENST00000595666"	-118	"LYPD5"
"598"	"ENSG00000160201"	"21"	43107546	43107616	71	"*"	"KOS_4h_peak_976"	29	"."	5.39879	7.4023	2.9958	24	"Promoter (<=1kb)"	21	43092956	43107565	14610	2	"ENST00000380276"	0	"U2AF1"
"599"	"ENSG00000160213"	"21"	43776602	43776672	71	"*"	"KOS_4h_peak_980"	59	"."	6.42651	10.78055	5.99391	27	"Promoter (<=1kb)"	21	43773666	43776330	2665	2	"ENST00000675996"	-272	"CSTB"
"600"	"ENSG00000160318"	"19"	51367980	51368045	66	"*"	"KOS_4h_peak_796"	45	"."	6.23903	9.19582	4.57153	30	"Promoter (<=1kb)"	19	51367100	51367977	878	2	"ENST00000593841"	-3	"CLDND2"
"601"	"ENSG00000160584"	"11"	117098231	117098318	88	"*"	"KOS_4h_peak_263"	17	"."	3.9985	5.86251	1.70983	81	"Promoter (<=1kb)"	11	116845593	117098271	252679	2	"ENST00000415541"	0	"SIK3"
"602"	"ENSG00000160584"	"11"	117098556	117098825	270	"*"	"KOS_4h_peak_264"	55	"."	5.66455	10.24766	5.50938	116	"Promoter (<=1kb)"	11	116845593	117098437	252845	2	"ENST00000446921"	-119	"SIK3"
"603"	"ENSG00000160752"	"1"	155308791	155308914	124	"*"	"KOS_4h_peak_111"	23	"."	4.91141	6.60056	2.32448	97	"Promoter (<=1kb)"	1	155308794	155320609	11816	1	"ENST00000447866"	0	"FDPS"
"604"	"ENSG00000161013"	"5"	179806948	179807008	61	"*"	"KOS_4h_peak_1195"	32	"."	5.14121	7.7109	3.24218	17	"Promoter (<=1kb)"	5	179801334	179806952	5619	2	"ENST00000518168"	0	"MGAT4B"
