"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"annotation_short_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"	"annotation_short_4h"
"504"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"Promoter (<=1kb)"	"17"	50196119	50196206	88	"*"	"KOS_4h_peak_613"	38	"."	5.5327	8.33394	3.81582	40	"Promoter (<=1kb)"	17	50196079	50196595	517	2	"ENST00000485870"	389	"COL1A1"	"Promoter (<=1kb)"
"505"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"Promoter (<=1kb)"	"17"	50189459	50189530	72	"*"	"KOS_4h_peak_612"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	17	50187892	50188784	893	2	"ENST00000511732"	-675	"COL1A1"	"Promoter (<=1kb)"
"506"	"ENSG00000108821"	"17"	50187670	50187990	321	"*"	"KOS_2h_peak_6946"	90	"."	5.44076	12.42122	9.0131	237	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	-548	"COL1A1"	"Promoter (<=1kb)"	"17"	50187104	50187156	53	"*"	"KOS_4h_peak_610"	28	"."	4.81637	7.19218	2.82053	45	"Promoter (<=1kb)"	17	50185844	50187122	1279	2	"ENST00000510710"	0	"COL1A1"	"Promoter (<=1kb)"
"507"	"ENSG00000109118"	"17"	28950441	28950763	323	"*"	"KOS_2h_peak_6592"	101	"."	5.48253	13.64341	10.17116	157	"Promoter (<=1kb)"	17	28924264	28950682	26419	2	"ENST00000584236"	0	"PHF12"	"Promoter (<=1kb)"	"17"	28951208	28951291	84	"*"	"KOS_4h_peak_576"	50	"."	5.99808	9.72704	5.04225	35	"Promoter (<=1kb)"	17	28905253	28951307	46055	2	"ENST00000577226"	16	"PHF12"	"Promoter (<=1kb)"
"508"	"ENSG00000109118"	"17"	28951155	28951527	373	"*"	"KOS_2h_peak_6593"	211	"."	9.21519	24.99442	21.11667	261	"Promoter (<=1kb)"	17	28905250	28951518	46269	2	"ENST00000332830"	0	"PHF12"	"Promoter (<=1kb)"	"17"	28951208	28951291	84	"*"	"KOS_4h_peak_576"	50	"."	5.99808	9.72704	5.04225	35	"Promoter (<=1kb)"	17	28905253	28951307	46055	2	"ENST00000577226"	16	"PHF12"	"Promoter (<=1kb)"
"509"	"ENSG00000109118"	"17"	28949213	28949422	210	"*"	"KOS_2h_peak_6590"	17	"."	2.53354	4.5875	1.79718	108	"Promoter (<=1kb)"	17	28924078	28949857	25780	2	"ENST00000582853"	435	"PHF12"	"Promoter (<=1kb)"	"17"	28951208	28951291	84	"*"	"KOS_4h_peak_576"	50	"."	5.99808	9.72704	5.04225	35	"Promoter (<=1kb)"	17	28905253	28951307	46055	2	"ENST00000577226"	16	"PHF12"	"Promoter (<=1kb)"
"510"	"ENSG00000109381"	"4"	139084354	139084551	198	"*"	"KOS_2h_peak_12231"	71	"."	5.57212	10.45034	7.15463	106	"Promoter (<=1kb)"	4	139057855	139084496	26642	2	"ENST00000358635"	0	"ELF2"	"Promoter (<=1kb)"	"4"	139083590	139083675	86	"*"	"KOS_4h_peak_1129"	42	"."	5.6933	8.90153	4.2963	47	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	549	"ELF2"	"Promoter (<=1kb)"
"511"	"ENSG00000109381"	"4"	139083916	139084239	324	"*"	"KOS_2h_peak_12230"	48	"."	4.93518	7.98511	4.86184	104	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	0	"ELF2"	"Promoter (<=1kb)"	"4"	139083590	139083675	86	"*"	"KOS_4h_peak_1129"	42	"."	5.6933	8.90153	4.2963	47	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	549	"ELF2"	"Promoter (<=1kb)"
"512"	"ENSG00000109381"	"4"	139083414	139083819	406	"*"	"KOS_2h_peak_12229"	718	"."	22.91127	77.2433	71.87146	185	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	405	"ELF2"	"Promoter (<=1kb)"	"4"	139083590	139083675	86	"*"	"KOS_4h_peak_1129"	42	"."	5.6933	8.90153	4.2963	47	"Promoter (<=1kb)"	4	139060601	139084224	23624	2	"ENST00000512627"	549	"ELF2"	"Promoter (<=1kb)"
"513"	"ENSG00000109519"	"4"	7067725	7068556	832	"*"	"KOS_2h_peak_11869"	252	"."	11.05926	29.18809	25.21246	354	"Promoter (<=1kb)"	4	7058671	7068055	9385	2	"ENST00000706688"	0	"GRPEL1"	"Promoter (<=1kb)"	"4"	7068053	7068104	52	"*"	"KOS_4h_peak_1102"	24	"."	4.90056	6.79614	2.46564	44	"Promoter (<=1kb)"	4	7058671	7068055	9385	2	"ENST00000706688"	0	"GRPEL1"	"Promoter (<=1kb)"
"514"	"ENSG00000110172"	"11"	90222464	90223259	796	"*"	"KOS_2h_peak_2985"	395	"."	8.56579	43.80035	39.59468	534	"Promoter (<=1kb)"	11	90200429	90223049	22621	2	"ENST00000320585"	0	"CHORDC1"	"Promoter (<=1kb)"	"11"	90222945	90223040	96	"*"	"KOS_4h_peak_260"	31	"."	4.36186	7.58665	3.15225	43	"Promoter (<=1kb)"	11	90202407	90223030	20624	2	"ENST00000525317"	0	"CHORDC1"	"Promoter (<=1kb)"
"515"	"ENSG00000110328"	"11"	11620679	11622137	1459	"*"	"KOS_2h_peak_2449"	381	"."	13.04871	42.38887	38.19991	1298	"Promoter (<=1kb)"	11	11270877	11622005	351129	2	"ENST00000227756"	0	"GALNT18"	"Promoter (<=1kb)"	"11"	11621896	11621985	90	"*"	"KOS_4h_peak_223"	33	"."	5.56241	7.85492	3.37156	13	"Promoter (<=1kb)"	11	11270877	11622005	351129	2	"ENST00000227756"	20	"GALNT18"	"Promoter (<=1kb)"
"516"	"ENSG00000110628"	"11"	2902065	2902302	238	"*"	"KOS_2h_peak_2383"	227	"."	9.46527	26.63734	22.71713	127	"Promoter (<=1kb)"	11	2902278	2925246	22969	1	"ENST00000649076"	0	"SLC22A18"	"Promoter (<=1kb)"	"11"	2902133	2902184	52	"*"	"KOS_4h_peak_217"	41	"."	5.60811	8.76486	4.17206	32	"Promoter (<=1kb)"	11	2902278	2925246	22969	1	"ENST00000649076"	-94	"SLC22A18"	"Promoter (<=1kb)"
"517"	"ENSG00000110925"	"12"	51083057	51083705	649	"*"	"KOS_2h_peak_3446"	476	"."	13.26616	52.03192	47.6862	358	"Promoter (<=1kb)"	12	51061205	51083596	22392	2	"ENST00000228515"	0	"CSRNP2"	"Promoter (<=1kb)"	"12"	51083246	51083499	254	"*"	"KOS_4h_peak_299"	95	"."	8.5692	14.66502	9.58473	148	"Promoter (<=1kb)"	12	51067899	51083582	15684	2	"ENST00000548206"	83	"CSRNP2"	"Promoter (<=1kb)"
"518"	"ENSG00000110955"	"12"	56645274	56646092	819	"*"	"KOS_2h_peak_3525"	423	"."	15.11085	46.55037	42.30891	704	"Promoter (<=1kb)"	12	56638175	56645279	7105	2	"ENST00000548474"	0	"ATP5F1B"	"Promoter (<=1kb)"	"12"	56645913	56646013	101	"*"	"KOS_4h_peak_304"	45	"."	6.08763	9.22084	4.59327	30	"Promoter (<=1kb)"	12	56638175	56645984	7810	2	"ENST00000262030"	0	"ATP5F1B"	"Promoter (<=1kb)"
"519"	"ENSG00000110987"	"12"	122022759	122022987	229	"*"	"KOS_2h_peak_3831"	89	"."	5.78433	12.36315	8.95674	125	"Promoter (<=1kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	781	"BCL7A"	"Promoter (<=1kb)"	"12"	122022823	122022874	52	"*"	"KOS_4h_peak_326"	24	"."	4.90056	6.79614	2.46564	30	"Promoter (<=1kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	845	"BCL7A"	"Promoter (<=1kb)"
"520"	"ENSG00000110987"	"12"	122022534	122022687	154	"*"	"KOS_2h_peak_3830"	59	"."	5.05717	9.17171	5.96433	72	"Promoter (<=1kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	556	"BCL7A"	"Promoter (<=1kb)"	"12"	122022823	122022874	52	"*"	"KOS_4h_peak_326"	24	"."	4.90056	6.79614	2.46564	30	"Promoter (<=1kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	845	"BCL7A"	"Promoter (<=1kb)"
"521"	"ENSG00000110987"	"12"	122023047	122023549	503	"*"	"KOS_2h_peak_3832"	170	"."	8.4618	20.79623	17.04239	389	"Promoter (1-2kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	1069	"BCL7A"	"Promoter (1-2kb)"	"12"	122022823	122022874	52	"*"	"KOS_4h_peak_326"	24	"."	4.90056	6.79614	2.46564	30	"Promoter (<=1kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	845	"BCL7A"	"Promoter (<=1kb)"
"522"	"ENSG00000110987"	"12"	122021990	122022216	227	"*"	"KOS_2h_peak_3829"	120	"."	7.00287	15.56026	12.00037	57	"Promoter (<=1kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	12	"BCL7A"	"Promoter (<=1kb)"	"12"	122022823	122022874	52	"*"	"KOS_4h_peak_326"	24	"."	4.90056	6.79614	2.46564	30	"Promoter (<=1kb)"	12	122021978	122044371	22394	1	"ENST00000432926"	845	"BCL7A"	"Promoter (<=1kb)"
"523"	"ENSG00000111252"	"12"	111405740	111406310	571	"*"	"KOS_2h_peak_3735"	719	"."	21.54148	77.28416	71.91145	255	"Promoter (<=1kb)"	12	111405923	111451623	45701	1	"ENST00000341259"	0	"SH2B3"	"Promoter (<=1kb)"	"12"	111405959	111406069	111	"*"	"KOS_4h_peak_321"	84	"."	7.55992	13.42248	8.42587	43	"Promoter (<=1kb)"	12	111405923	111451623	45701	1	"ENST00000341259"	36	"SH2B3"	"Promoter (<=1kb)"
"524"	"ENSG00000111252"	"12"	111434916	111435085	170	"*"	"KOS_2h_peak_3737"	29	"."	4.04317	5.93644	2.98583	27	"Promoter (<=1kb)"	12	111434862	111449202	14341	1	"ENST00000538307"	54	"SH2B3"	"Promoter (<=1kb)"	"12"	111405959	111406069	111	"*"	"KOS_4h_peak_321"	84	"."	7.55992	13.42248	8.42587	43	"Promoter (<=1kb)"	12	111405923	111451623	45701	1	"ENST00000341259"	36	"SH2B3"	"Promoter (<=1kb)"
"525"	"ENSG00000111266"	"12"	12562595	12562911	317	"*"	"KOS_2h_peak_3294"	378	"."	12.88328	42.04016	37.85582	195	"Promoter (<=1kb)"	12	12473282	12562863	89582	2	"ENST00000298573"	0	"DUSP16"	"Promoter (<=1kb)"	"12"	12562801	12562852	52	"*"	"KOS_4h_peak_290"	46	"."	5.96514	9.33723	4.69454	40	"Promoter (<=1kb)"	12	12473282	12562863	89582	2	"ENST00000298573"	11	"DUSP16"	"Promoter (<=1kb)"
"526"	"ENSG00000111266"	"12"	12561906	12562267	362	"*"	"KOS_2h_peak_3293"	143	"."	8.06668	18.01468	14.36156	261	"Promoter (<=1kb)"	12	12475897	12562383	86487	2	"ENST00000228862"	116	"DUSP16"	"Promoter (<=1kb)"	"12"	12562801	12562852	52	"*"	"KOS_4h_peak_290"	46	"."	5.96514	9.33723	4.69454	40	"Promoter (<=1kb)"	12	12473282	12562863	89582	2	"ENST00000298573"	11	"DUSP16"	"Promoter (<=1kb)"
"527"	"ENSG00000111640"	"12"	6534239	6535998	1760	"*"	"KOS_2h_peak_3239"	226	"."	7.11393	26.60441	22.6871	375	"Promoter (<=1kb)"	12	6534512	6535141	630	1	"ENST00000496049"	0	"GAPDH"	"Promoter (<=1kb)"	"12"	6534652	6534704	53	"*"	"KOS_4h_peak_285"	76	"."	7.01861	12.53314	7.60456	34	"Promoter (<=1kb)"	12	6534754	6538317	3564	1	"ENST00000466588"	-50	"GAPDH"	"Promoter (<=1kb)"
"528"	"ENSG00000111640"	"12"	6536134	6537234	1101	"*"	"KOS_2h_peak_3240"	99	"."	5.72862	13.42023	9.9583	127	"Promoter (<=1kb)"	12	6536605	6538374	1770	1	"ENST00000619601"	0	"GAPDH"	"Promoter (<=1kb)"	"12"	6534652	6534704	53	"*"	"KOS_4h_peak_285"	76	"."	7.01861	12.53314	7.60456	34	"Promoter (<=1kb)"	12	6534754	6538317	3564	1	"ENST00000466588"	-50	"GAPDH"	"Promoter (<=1kb)"
"529"	"ENSG00000111666"	"12"	101697622	101698463	842	"*"	"KOS_2h_peak_3671"	162	"."	6.90393	19.93366	16.20951	557	"Promoter (<=1kb)"	12	101697640	101729074	31435	1	"ENST00000229266"	0	"CHPT1"	"Promoter (<=1kb)"	"12"	101698069	101698246	178	"*"	"KOS_4h_peak_310"	70	"."	7.10915	11.88788	7.00247	69	"Promoter (<=1kb)"	12	101697965	101729646	31682	1	"ENST00000552215"	104	"CHPT1"	"Promoter (<=1kb)"
"530"	"ENSG00000111667"	"12"	6851950	6852458	509	"*"	"KOS_2h_peak_3253"	171	"."	6.74517	20.91571	17.15764	332	"Promoter (<=1kb)"	12	6852148	6866620	14473	1	"ENST00000389231"	0	"USP5"	"Promoter (<=1kb)"	"12"	6852094	6852320	227	"*"	"KOS_4h_peak_287"	20	"."	3.69072	6.30564	2.06398	33	"Promoter (<=1kb)"	12	6852148	6866620	14473	1	"ENST00000389231"	0	"USP5"	"Promoter (<=1kb)"
"531"	"ENSG00000111879"	"6"	119078638	119079094	457	"*"	"KOS_2h_peak_13937"	354	"."	12.35744	39.56302	35.41032	277	"Promoter (<=1kb)"	6	118959763	119078664	118902	2	"ENST00000338891"	0	"FAM184A"	"Promoter (<=1kb)"	"6"	119078865	119078999	135	"*"	"KOS_4h_peak_1263"	17	"."	3.9985	5.86251	1.70983	69	"Promoter (<=1kb)"	6	119005287	119079179	73893	2	"ENST00000522284"	180	"FAM184A"	"Promoter (<=1kb)"
"532"	"ENSG00000111912"	"6"	125780259	125780430	172	"*"	"KOS_2h_peak_13949"	103	"."	4.84353	13.81603	10.33966	81	"Promoter (<=1kb)"	6	125781161	125931111	149951	1	"ENST00000368357"	-731	"NCOA7"	"Promoter (<=1kb)"	"6"	125790508	125790559	52	"*"	"KOS_4h_peak_1266"	49	"."	6.16127	9.65169	4.98526	13	"Promoter (<=1kb)"	6	125790940	125855240	64301	1	"ENST00000453302"	-381	"NCOA7"	"Promoter (<=1kb)"
"533"	"ENSG00000111912"	"6"	125780259	125780430	172	"*"	"KOS_2h_peak_13949"	103	"."	4.84353	13.81603	10.33966	81	"Promoter (<=1kb)"	6	125781161	125931111	149951	1	"ENST00000368357"	-731	"NCOA7"	"Promoter (<=1kb)"	"6"	125790710	125790773	64	"*"	"KOS_4h_peak_1267"	41	"."	5.56964	8.70312	4.11695	23	"Promoter (<=1kb)"	6	125790940	125855240	64301	1	"ENST00000453302"	-167	"NCOA7"	"Promoter (<=1kb)"
"534"	"ENSG00000111912"	"6"	125790343	125791012	670	"*"	"KOS_2h_peak_13950"	371	"."	13.20832	41.32577	37.14978	187	"Promoter (<=1kb)"	6	125790940	125855240	64301	1	"ENST00000453302"	0	"NCOA7"	"Promoter (<=1kb)"	"6"	125790508	125790559	52	"*"	"KOS_4h_peak_1266"	49	"."	6.16127	9.65169	4.98526	13	"Promoter (<=1kb)"	6	125790940	125855240	64301	1	"ENST00000453302"	-381	"NCOA7"	"Promoter (<=1kb)"
"535"	"ENSG00000111912"	"6"	125790343	125791012	670	"*"	"KOS_2h_peak_13950"	371	"."	13.20832	41.32577	37.14978	187	"Promoter (<=1kb)"	6	125790940	125855240	64301	1	"ENST00000453302"	0	"NCOA7"	"Promoter (<=1kb)"	"6"	125790710	125790773	64	"*"	"KOS_4h_peak_1267"	41	"."	5.56964	8.70312	4.11695	23	"Promoter (<=1kb)"	6	125790940	125855240	64301	1	"ENST00000453302"	-167	"NCOA7"	"Promoter (<=1kb)"
"536"	"ENSG00000112242"	"6"	20403240	20403567	328	"*"	"KOS_2h_peak_13335"	46	"."	4.62577	7.76398	4.65284	150	"Promoter (<=1kb)"	6	20403679	20493714	90036	1	"ENST00000535432"	-112	"E2F3"	"Promoter (<=1kb)"	"6"	20402352	20402417	66	"*"	"KOS_4h_peak_1217"	33	"."	5.56241	7.85492	3.37156	44	"Promoter (<=1kb)"	6	20401879	20493714	91836	1	"ENST00000346618"	473	"E2F3"	"Promoter (<=1kb)"
"537"	"ENSG00000112242"	"6"	20402205	20402694	490	"*"	"KOS_2h_peak_13334"	345	"."	13.26054	38.64926	34.50738	174	"Promoter (<=1kb)"	6	20401879	20493714	91836	1	"ENST00000346618"	326	"E2F3"	"Promoter (<=1kb)"	"6"	20402352	20402417	66	"*"	"KOS_4h_peak_1217"	33	"."	5.56241	7.85492	3.37156	44	"Promoter (<=1kb)"	6	20401879	20493714	91836	1	"ENST00000346618"	473	"E2F3"	"Promoter (<=1kb)"
"538"	"ENSG00000112658"	"6"	43171051	43172498	1448	"*"	"KOS_2h_peak_13680"	577	"."	14.62009	62.7132	57.77396	486	"Promoter (<=1kb)"	6	43171269	43181506	10238	1	"ENST00000265354"	0	"SRF"	"Promoter (<=1kb)"	"6"	43171458	43171635	178	"*"	"KOS_4h_peak_1247"	146	"."	9.85398	20.08791	14.6743	77	"Promoter (<=1kb)"	6	43171269	43181506	10238	1	"ENST00000265354"	189	"SRF"	"Promoter (<=1kb)"
"539"	"ENSG00000112658"	"6"	43174077	43174197	121	"*"	"KOS_2h_peak_13681"	57	"."	4.73263	8.89686	5.70095	58	"Promoter (2-3kb)"	6	43171269	43181506	10238	1	"ENST00000265354"	2808	"SRF"	"Promoter (2-3kb)"	"6"	43171458	43171635	178	"*"	"KOS_4h_peak_1247"	146	"."	9.85398	20.08791	14.6743	77	"Promoter (<=1kb)"	6	43171269	43181506	10238	1	"ENST00000265354"	189	"SRF"	"Promoter (<=1kb)"
"540"	"ENSG00000112685"	"6"	692624	693209	586	"*"	"KOS_2h_peak_13197"	394	"."	12.06232	43.62156	39.41793	264	"Promoter (<=1kb)"	6	485154	693139	207986	2	"ENST00000230449"	0	"EXOC2"	"Promoter (<=1kb)"	"6"	692795	692925	131	"*"	"KOS_4h_peak_1203"	38	"."	4.99813	8.40895	3.87883	41	"Promoter (<=1kb)"	6	679143	693108	13966	2	"ENST00000475028"	183	"EXOC2"	"Promoter (<=1kb)"
"541"	"ENSG00000112715"	"6"	43770517	43771657	1141	"*"	"KOS_2h_peak_13697"	497	"."	15.18131	54.2135	49.79969	982	"Promoter (<=1kb)"	6	43770707	43784562	13856	1	"ENST00000324450"	0	"VEGFA"	"Promoter (<=1kb)"	"6"	43771292	43771571	280	"*"	"KOS_4h_peak_1249"	80	"."	7.5831	13.04857	8.07415	156	"Promoter (<=1kb)"	6	43771247	43784658	13412	1	"ENST00000518824"	45	"VEGFA"	"Promoter (<=1kb)"
"542"	"ENSG00000112715"	"6"	43770062	43770437	376	"*"	"KOS_2h_peak_13696"	413	"."	12.60296	45.56033	41.33224	213	"Promoter (<=1kb)"	6	43770184	43778764	8581	1	"ENST00000476772"	0	"VEGFA"	"Promoter (<=1kb)"	"6"	43771292	43771571	280	"*"	"KOS_4h_peak_1249"	80	"."	7.5831	13.04857	8.07415	156	"Promoter (<=1kb)"	6	43771247	43784658	13412	1	"ENST00000518824"	45	"VEGFA"	"Promoter (<=1kb)"
"543"	"ENSG00000112715"	"6"	43774840	43774990	151	"*"	"KOS_2h_peak_13700"	96	"."	6.37142	13.07758	9.64014	71	"Promoter (<=1kb)"	6	43774353	43784562	10210	1	"ENST00000520265"	487	"VEGFA"	"Promoter (<=1kb)"	"6"	43771292	43771571	280	"*"	"KOS_4h_peak_1249"	80	"."	7.5831	13.04857	8.07415	156	"Promoter (<=1kb)"	6	43771247	43784658	13412	1	"ENST00000518824"	45	"VEGFA"	"Promoter (<=1kb)"
"544"	"ENSG00000112715"	"6"	43772260	43772414	155	"*"	"KOS_2h_peak_13699"	74	"."	5.54394	10.76651	7.4529	87	"Promoter (<=1kb)"	6	43771992	43784935	12944	1	"ENST00000230480"	268	"VEGFA"	"Promoter (<=1kb)"	"6"	43771292	43771571	280	"*"	"KOS_4h_peak_1249"	80	"."	7.5831	13.04857	8.07415	156	"Promoter (<=1kb)"	6	43771247	43784658	13412	1	"ENST00000518824"	45	"VEGFA"	"Promoter (<=1kb)"
"545"	"ENSG00000112715"	"6"	43771936	43772162	227	"*"	"KOS_2h_peak_13698"	207	"."	9.05421	24.6662	20.79685	117	"Promoter (<=1kb)"	6	43771992	43784935	12944	1	"ENST00000230480"	0	"VEGFA"	"Promoter (<=1kb)"	"6"	43771292	43771571	280	"*"	"KOS_4h_peak_1249"	80	"."	7.5831	13.04857	8.07415	156	"Promoter (<=1kb)"	6	43771247	43784658	13412	1	"ENST00000518824"	45	"VEGFA"	"Promoter (<=1kb)"
"546"	"ENSG00000112941"	"5"	6713942	6714581	640	"*"	"KOS_2h_peak_12423"	116	"."	6.5731	15.16678	11.62669	268	"Promoter (<=1kb)"	5	6714632	6737624	22993	1	"ENST00000515721"	-51	"TENT4A"	"Promoter (<=1kb)"	"5"	6714320	6714430	111	"*"	"KOS_4h_peak_1140"	42	"."	6.00284	8.80761	4.21067	34	"Promoter (<=1kb)"	5	6714632	6737624	22993	1	"ENST00000515721"	-202	"TENT4A"	"Promoter (<=1kb)"
"547"	"ENSG00000112941"	"5"	6713434	6713635	202	"*"	"KOS_2h_peak_12422"	179	"."	8.97731	21.77879	17.99188	91	"Promoter (<=1kb)"	5	6713432	6757044	43613	1	"ENST00000230859"	2	"TENT4A"	"Promoter (<=1kb)"	"5"	6714320	6714430	111	"*"	"KOS_4h_peak_1140"	42	"."	6.00284	8.80761	4.21067	34	"Promoter (<=1kb)"	5	6714632	6737624	22993	1	"ENST00000515721"	-202	"TENT4A"	"Promoter (<=1kb)"
"548"	"ENSG00000112941"	"5"	6712201	6713079	879	"*"	"KOS_2h_peak_12421"	370	"."	15.41553	41.20697	37.03263	238	"Promoter (<=1kb)"	5	6713432	6757044	43613	1	"ENST00000230859"	-353	"TENT4A"	"Promoter (<=1kb)"	"5"	6714320	6714430	111	"*"	"KOS_4h_peak_1140"	42	"."	6.00284	8.80761	4.21067	34	"Promoter (<=1kb)"	5	6714632	6737624	22993	1	"ENST00000515721"	-202	"TENT4A"	"Promoter (<=1kb)"
"549"	"ENSG00000113161"	"5"	75337159	75337850	692	"*"	"KOS_2h_peak_12635"	216	"."	9.20234	25.52774	21.63498	516	"Promoter (<=1kb)"	5	75337180	75364001	26822	1	"ENST00000679456"	0	"HMGCR"	"Promoter (<=1kb)"	"5"	75337543	75337644	102	"*"	"KOS_4h_peak_1158"	49	"."	6.30968	9.5794	4.92069	50	"Promoter (<=1kb)"	5	75337348	75364001	26654	1	"ENST00000681271"	195	"HMGCR"	"Promoter (<=1kb)"
"550"	"ENSG00000113161"	"5"	75336331	75336503	173	"*"	"KOS_2h_peak_12633"	64	"."	4.97283	9.68769	6.44304	100	"Promoter (<=1kb)"	5	75336329	75360758	24430	1	"ENST00000511206"	2	"HMGCR"	"Promoter (<=1kb)"	"5"	75337543	75337644	102	"*"	"KOS_4h_peak_1158"	49	"."	6.30968	9.5794	4.92069	50	"Promoter (<=1kb)"	5	75337348	75364001	26654	1	"ENST00000681271"	195	"HMGCR"	"Promoter (<=1kb)"
"551"	"ENSG00000113269"	"5"	180071380	180071840	461	"*"	"KOS_2h_peak_13156"	342	"."	11.22809	38.3986	34.26038	323	"Promoter (<=1kb)"	5	179911651	180071721	160071	2	"ENST00000522208"	0	"RNF130"	"Promoter (<=1kb)"	"5"	180071600	180071747	148	"*"	"KOS_4h_peak_1196"	71	"."	7.22798	12.08064	7.18712	120	"Promoter (<=1kb)"	5	179911651	180071721	160071	2	"ENST00000522208"	0	"RNF130"	"Promoter (<=1kb)"
"552"	"ENSG00000113558"	"5"	134175999	134176343	345	"*"	"KOS_2h_peak_12829"	158	"."	8.35818	19.56351	15.8482	156	"Promoter (<=1kb)"	5	134157508	134176719	19212	2	"ENST00000517625"	376	"SKP1"	"Promoter (<=1kb)"	"5"	134176734	134176844	111	"*"	"KOS_4h_peak_1173"	31	"."	4.66492	7.53009	3.10331	27	"Promoter (<=1kb)"	5	134157508	134176719	19212	2	"ENST00000517625"	-15	"SKP1"	"Promoter (<=1kb)"
"553"	"ENSG00000113558"	"5"	134175999	134176343	345	"*"	"KOS_2h_peak_12829"	158	"."	8.35818	19.56351	15.8482	156	"Promoter (<=1kb)"	5	134157508	134176719	19212	2	"ENST00000517625"	376	"SKP1"	"Promoter (<=1kb)"	"5"	134176908	134176959	52	"*"	"KOS_4h_peak_1174"	41	"."	5.56964	8.70312	4.11695	10	"Promoter (<=1kb)"	5	134148935	134176950	28016	2	"ENST00000353411"	0	"SKP1"	"Promoter (<=1kb)"
"554"	"ENSG00000113558"	"5"	134176640	134177070	431	"*"	"KOS_2h_peak_12830"	345	"."	9.42759	38.69137	34.54902	269	"Promoter (<=1kb)"	5	134148935	134176950	28016	2	"ENST00000353411"	0	"SKP1"	"Promoter (<=1kb)"	"5"	134176734	134176844	111	"*"	"KOS_4h_peak_1173"	31	"."	4.66492	7.53009	3.10331	27	"Promoter (<=1kb)"	5	134157508	134176719	19212	2	"ENST00000517625"	-15	"SKP1"	"Promoter (<=1kb)"
"555"	"ENSG00000113558"	"5"	134176640	134177070	431	"*"	"KOS_2h_peak_12830"	345	"."	9.42759	38.69137	34.54902	269	"Promoter (<=1kb)"	5	134148935	134176950	28016	2	"ENST00000353411"	0	"SKP1"	"Promoter (<=1kb)"	"5"	134176908	134176959	52	"*"	"KOS_4h_peak_1174"	41	"."	5.56964	8.70312	4.11695	10	"Promoter (<=1kb)"	5	134148935	134176950	28016	2	"ENST00000353411"	0	"SKP1"	"Promoter (<=1kb)"
"556"	"ENSG00000113812"	"3"	53881521	53882223	703	"*"	"KOS_2h_peak_11254"	282	"."	11.71862	32.33751	28.29993	191	"Promoter (<=1kb)"	3	53867066	53882152	15087	2	"ENST00000335754"	0	"ACTR8"	"Promoter (<=1kb)"	"3"	53881648	53881713	66	"*"	"KOS_4h_peak_1045"	135	"."	10.36854	18.94123	13.59737	44	"Promoter (<=1kb)"	3	53868502	53881824	13323	2	"ENST00000482349"	111	"ACTR8"	"Promoter (<=1kb)"
"557"	"ENSG00000114554"	"3"	126983439	126983578	140	"*"	"KOS_2h_peak_11437"	57	"."	4.73263	8.89686	5.70095	48	"Promoter (<=1kb)"	3	126983115	127037389	54275	1	"ENST00000393409"	324	"PLXNA1"	"Promoter (<=1kb)"	"3"	126983070	126983153	84	"*"	"KOS_4h_peak_1055"	51	"."	6.26425	9.81703	5.11686	42	"Promoter (<=1kb)"	3	126983115	127037389	54275	1	"ENST00000393409"	0	"PLXNA1"	"Promoter (<=1kb)"
